task,bank,arm,modality,metric,n,n_defined,mean,marginal_95_low,marginal_95_high,horizon
reach-wall,fresh,random_isotropic_B2,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B3,official,reference_spearman,100,100,0.7577460241822296,0.7517597818162912,0.7635224081023151,
reach-wall,fresh,random_isotropic_B3,official,reference_top10_overlap,100,100,4.24,4.0,4.48,
reach-wall,fresh,random_isotropic_B3,official,winner_changed,100,100,0.7,0.61,0.79,
reach-wall,fresh,random_isotropic_B3,official,selected_in_reference_minimum_set,100,100,0.3,0.21000000000000002,0.39,
reach-wall,fresh,random_isotropic_B3,official,excess_reference_cost,100,100,0.08426774501800537,0.06775575318932535,0.1018083706498146,
reach-wall,fresh,random_isotropic_B3,official,excess_reference_cost_percent,100,100,3.986938273728175,3.1838179830502713,4.8383540015280575,
reach-wall,fresh,random_isotropic_B3,official,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B3,official,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B3,official,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B3,official,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B3,proprio,reference_spearman,100,100,0.7736869476327513,0.7680367230747008,0.7793113233480372,
reach-wall,fresh,random_isotropic_B3,proprio,reference_top10_overlap,100,100,4.19,3.9400000000000004,4.45,
reach-wall,fresh,random_isotropic_B3,proprio,winner_changed,100,100,0.7,0.61,0.79,
reach-wall,fresh,random_isotropic_B3,proprio,selected_in_reference_minimum_set,100,100,0.3,0.21000000000000002,0.39,
reach-wall,fresh,random_isotropic_B3,proprio,excess_reference_cost,100,100,0.03256056878715754,0.025854178905487066,0.03954682450462132,
reach-wall,fresh,random_isotropic_B3,proprio,excess_reference_cost_percent,100,100,38.977404327333794,30.410680836264802,48.09556271865633,
reach-wall,fresh,random_isotropic_B3,proprio,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B3,proprio,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B3,proprio,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B3,proprio,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B3,visual,reference_spearman,100,100,0.7554056392515923,0.749375705380769,0.7612369331733728,
reach-wall,fresh,random_isotropic_B3,visual,reference_top10_overlap,100,100,4.17,3.920000000000001,4.420000000000001,
reach-wall,fresh,random_isotropic_B3,visual,winner_changed,100,100,0.7,0.61,0.79,
reach-wall,fresh,random_isotropic_B3,visual,selected_in_reference_minimum_set,100,100,0.3,0.21000000000000002,0.39,
reach-wall,fresh,random_isotropic_B3,visual,excess_reference_cost,100,100,0.08007564783096313,0.06471259048581124,0.09641148737072944,
reach-wall,fresh,random_isotropic_B3,visual,excess_reference_cost_percent,100,100,3.808062635264361,3.054004600178398,4.609408363088473,
reach-wall,fresh,random_isotropic_B3,visual,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B3,visual,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B3,visual,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B3,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B4,official,reference_spearman,100,100,0.7573770345695469,0.75149498237329,0.7630829730258301,
reach-wall,fresh,random_isotropic_B4,official,reference_top10_overlap,100,100,4.18,3.9400000000000004,4.43,
reach-wall,fresh,random_isotropic_B4,official,winner_changed,100,100,0.69,0.6,0.78,
reach-wall,fresh,random_isotropic_B4,official,selected_in_reference_minimum_set,100,100,0.31,0.22000000000000003,0.4,
reach-wall,fresh,random_isotropic_B4,official,excess_reference_cost,100,100,0.0813679313659668,0.06486064368486405,0.09904939150810241,
reach-wall,fresh,random_isotropic_B4,official,excess_reference_cost_percent,100,100,3.8594730166334186,3.053251656012425,4.729184547606284,
reach-wall,fresh,random_isotropic_B4,official,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B4,official,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B4,official,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B4,official,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B4,proprio,reference_spearman,100,100,0.7728075645284948,0.7673168699652219,0.7782907903421149,
reach-wall,fresh,random_isotropic_B4,proprio,reference_top10_overlap,100,100,4.23,3.970000000000001,4.49,
reach-wall,fresh,random_isotropic_B4,proprio,winner_changed,100,100,0.69,0.6,0.78,
reach-wall,fresh,random_isotropic_B4,proprio,selected_in_reference_minimum_set,100,100,0.31,0.22000000000000003,0.4,
reach-wall,fresh,random_isotropic_B4,proprio,excess_reference_cost,100,100,0.030846989415585994,0.02428734429366887,0.037842105871066435,
reach-wall,fresh,random_isotropic_B4,proprio,excess_reference_cost_percent,100,100,36.61457795795725,28.38655693828365,45.627539889898294,
reach-wall,fresh,random_isotropic_B4,proprio,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B4,proprio,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B4,proprio,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B4,proprio,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B4,visual,reference_spearman,100,100,0.7550320283071577,0.7491012959004266,0.7608240934487674,
reach-wall,fresh,random_isotropic_B4,visual,reference_top10_overlap,100,100,4.17,3.920000000000001,4.420000000000001,
reach-wall,fresh,random_isotropic_B4,visual,winner_changed,100,100,0.7,0.61,0.79,
reach-wall,fresh,random_isotropic_B4,visual,selected_in_reference_minimum_set,100,100,0.3,0.21000000000000002,0.39,
reach-wall,fresh,random_isotropic_B4,visual,excess_reference_cost,100,100,0.08097815752029419,0.06445112720131875,0.09861291876435276,
reach-wall,fresh,random_isotropic_B4,visual,excess_reference_cost_percent,100,100,3.8593362358661096,3.0509525319579054,4.721198654964358,
reach-wall,fresh,random_isotropic_B4,visual,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B4,visual,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B4,visual,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B4,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B5,official,reference_spearman,100,100,0.7575580468541709,0.7515324816327537,0.7633776410651266,
reach-wall,fresh,random_isotropic_B5,official,reference_top10_overlap,100,100,4.26,4.03,4.5,
reach-wall,fresh,random_isotropic_B5,official,winner_changed,100,100,0.69,0.6,0.78,
reach-wall,fresh,random_isotropic_B5,official,selected_in_reference_minimum_set,100,100,0.31,0.22000000000000003,0.4,
reach-wall,fresh,random_isotropic_B5,official,excess_reference_cost,100,100,0.08096466660499572,0.0643629670739174,0.09870674523711201,
reach-wall,fresh,random_isotropic_B5,official,excess_reference_cost_percent,100,100,3.8446190178425352,3.033971826040259,4.715931225786455,
reach-wall,fresh,random_isotropic_B5,official,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B5,official,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B5,official,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B5,official,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B5,proprio,reference_spearman,100,100,0.7739477100193404,0.7683343086263051,0.7795129104320885,
reach-wall,fresh,random_isotropic_B5,proprio,reference_top10_overlap,100,100,4.22,3.97,4.48,
reach-wall,fresh,random_isotropic_B5,proprio,winner_changed,100,100,0.7,0.61,0.79,
reach-wall,fresh,random_isotropic_B5,proprio,selected_in_reference_minimum_set,100,100,0.3,0.21000000000000002,0.39,
reach-wall,fresh,random_isotropic_B5,proprio,excess_reference_cost,100,100,0.032081647962331775,0.025409361115656795,0.039088518962264056,
reach-wall,fresh,random_isotropic_B5,proprio,excess_reference_cost_percent,100,100,38.668846461686,30.08947768916398,47.8086343435785,
reach-wall,fresh,random_isotropic_B5,proprio,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B5,proprio,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B5,proprio,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B5,proprio,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B5,visual,reference_spearman,100,100,0.7553700874196286,0.7493033594450365,0.7612741566647425,
reach-wall,fresh,random_isotropic_B5,visual,reference_top10_overlap,100,100,4.26,4.010000000000001,4.500000000000001,
reach-wall,fresh,random_isotropic_B5,visual,winner_changed,100,100,0.69,0.6,0.78,
reach-wall,fresh,random_isotropic_B5,visual,selected_in_reference_minimum_set,100,100,0.31,0.22000000000000003,0.4,
reach-wall,fresh,random_isotropic_B5,visual,excess_reference_cost,100,100,0.07926735520362854,0.06315713045001031,0.09654570701718332,
reach-wall,fresh,random_isotropic_B5,visual,excess_reference_cost_percent,100,100,3.7843956628868924,2.9945038346297133,4.6432438745272515,
reach-wall,fresh,random_isotropic_B5,visual,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B5,visual,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B5,visual,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_isotropic_B5,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B0,official,reference_spearman,100,100,0.757134619872884,0.7511293930619627,0.7629065837035705,
reach-wall,fresh,random_off_range_B0,official,reference_top10_overlap,100,100,4.26,4.010000000000001,4.500000000000001,
reach-wall,fresh,random_off_range_B0,official,winner_changed,100,100,0.69,0.6,0.78,
reach-wall,fresh,random_off_range_B0,official,selected_in_reference_minimum_set,100,100,0.31,0.22000000000000003,0.4,
reach-wall,fresh,random_off_range_B0,official,excess_reference_cost,100,100,0.08266791582107544,0.06605357185006142,0.10017247059941288,
reach-wall,fresh,random_off_range_B0,official,excess_reference_cost_percent,100,100,3.921921962541837,3.110442110096105,4.782204879926424,
reach-wall,fresh,random_off_range_B0,official,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B0,official,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B0,official,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B0,official,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B0,proprio,reference_spearman,100,100,0.7736320536894854,0.7680131585906509,0.7792304833387037,
reach-wall,fresh,random_off_range_B0,proprio,reference_top10_overlap,100,100,4.17,3.920000000000001,4.420000000000001,
reach-wall,fresh,random_off_range_B0,proprio,winner_changed,100,100,0.7,0.61,0.79,
reach-wall,fresh,random_off_range_B0,proprio,selected_in_reference_minimum_set,100,100,0.3,0.21000000000000002,0.39,
reach-wall,fresh,random_off_range_B0,proprio,excess_reference_cost,100,100,0.03153924457728863,0.024938273835927244,0.03850941166561096,
reach-wall,fresh,random_off_range_B0,proprio,excess_reference_cost_percent,100,100,37.96890512011081,29.49351920420743,47.10401499262924,
reach-wall,fresh,random_off_range_B0,proprio,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B0,proprio,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B0,proprio,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B0,proprio,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B0,visual,reference_spearman,100,100,0.7547887351634769,0.748764242355062,0.760600381280728,
reach-wall,fresh,random_off_range_B0,visual,reference_top10_overlap,100,100,4.22,3.97,4.470000000000001,
reach-wall,fresh,random_off_range_B0,visual,winner_changed,100,100,0.7,0.61,0.79,
reach-wall,fresh,random_off_range_B0,visual,selected_in_reference_minimum_set,100,100,0.3,0.21000000000000002,0.39,
reach-wall,fresh,random_off_range_B0,visual,excess_reference_cost,100,100,0.0810946273803711,0.06502786093950272,0.0980148168802261,
reach-wall,fresh,random_off_range_B0,visual,excess_reference_cost_percent,100,100,3.8692074516107144,3.0780241429115205,4.708614610330701,
reach-wall,fresh,random_off_range_B0,visual,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B0,visual,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B0,visual,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B0,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B1,official,reference_spearman,100,100,0.7573364730161505,0.7513782773742896,0.7631045583383985,
reach-wall,fresh,random_off_range_B1,official,reference_top10_overlap,100,100,4.25,4.010000000000001,4.49,
reach-wall,fresh,random_off_range_B1,official,winner_changed,100,100,0.69,0.6,0.78,
reach-wall,fresh,random_off_range_B1,official,selected_in_reference_minimum_set,100,100,0.31,0.22000000000000003,0.4,
reach-wall,fresh,random_off_range_B1,official,excess_reference_cost,100,100,0.08138316631317138,0.06483238616585732,0.09874237969517703,
reach-wall,fresh,random_off_range_B1,official,excess_reference_cost_percent,100,100,3.8586318863262012,3.051315377345855,4.705311452269412,
reach-wall,fresh,random_off_range_B1,official,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B1,official,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B1,official,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B1,official,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B1,proprio,reference_spearman,100,100,0.7735845464949611,0.7679843253813932,0.7791586608740098,
reach-wall,fresh,random_off_range_B1,proprio,reference_top10_overlap,100,100,4.21,3.960000000000001,4.460000000000001,
reach-wall,fresh,random_off_range_B1,proprio,winner_changed,100,100,0.7,0.61,0.79,
reach-wall,fresh,random_off_range_B1,proprio,selected_in_reference_minimum_set,100,100,0.3,0.21000000000000002,0.39,
reach-wall,fresh,random_off_range_B1,proprio,excess_reference_cost,100,100,0.032081647962331775,0.025409361115656795,0.039088518962264056,
reach-wall,fresh,random_off_range_B1,proprio,excess_reference_cost_percent,100,100,38.668846461686,30.08947768916398,47.8086343435785,
reach-wall,fresh,random_off_range_B1,proprio,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B1,proprio,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B1,proprio,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B1,proprio,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B1,visual,reference_spearman,100,100,0.7550268311991295,0.7490177092131131,0.7608513872717471,
reach-wall,fresh,random_off_range_B1,visual,reference_top10_overlap,100,100,4.23,3.980000000000001,4.48,
reach-wall,fresh,random_off_range_B1,visual,winner_changed,100,100,0.69,0.6,0.78,
reach-wall,fresh,random_off_range_B1,visual,selected_in_reference_minimum_set,100,100,0.31,0.22000000000000003,0.4,
reach-wall,fresh,random_off_range_B1,visual,excess_reference_cost,100,100,0.08115881204605102,0.06494196030497551,0.09833120775222777,
reach-wall,fresh,random_off_range_B1,visual,excess_reference_cost_percent,100,100,3.8682529412612627,3.0755804990065068,4.708927925580803,
reach-wall,fresh,random_off_range_B1,visual,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B1,visual,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B1,visual,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B1,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach-wall,fresh,random_off_range_B2,official,reference_spearman,100,100,0.7575025490546317,0.7515790589630255,0.7632418511128227,
reach-wall,fresh,random_off_range_B2,official,reference_top10_overlap,100,100,4.25,4.010000000000001,4.49,
reach-wall,fresh,random_off_range_B2,official,winner_changed,100,100,0.69,0.6,0.78,
