task,layer,horizon,head,metric,n,n_defined,mean,marginal_95_low,marginal_95_high
reach-wall,2,5,3,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,5,3,visual_mass,32,32,0.9999999923165888,0.9999999892897904,0.9999999951105565
reach-wall,2,5,4,spatial_distance_patches,32,32,8.146603484456044,8.140568517598066,8.152227971362834
reach-wall,2,5,4,temporal_distance_frames,32,32,0.016800718645157725,0.016549547141110437,0.017046940263170617
reach-wall,2,5,4,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,5,4,visual_mass,32,32,0.9999999951105565,0.9999999925494194,0.9999999976716936
reach-wall,2,5,5,spatial_distance_patches,32,32,7.12647685230005,7.104695967048497,7.148263094116931
reach-wall,2,5,5,temporal_distance_frames,32,32,0.2058836368433776,0.2048353090946246,0.20685648748153374
reach-wall,2,5,5,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,5,5,visual_mass,32,32,0.9999999937135726,0.9999999909196049,0.9999999965075403
reach-wall,2,5,6,spatial_distance_patches,32,32,8.022007854744732,8.013793250316612,8.02916412092358
reach-wall,2,5,6,temporal_distance_frames,32,32,0.22311639575296888,0.22238069100995841,0.22377915368575657
reach-wall,2,5,6,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,5,6,visual_mass,32,32,0.9999999953433871,0.9999999930150807,0.9999999976716936
reach-wall,2,5,7,spatial_distance_patches,32,32,8.145963008457041,8.13996732950137,8.152546141719887
reach-wall,2,5,7,temporal_distance_frames,32,32,0.17859312947796546,0.1780860719185018,0.17906583360050474
reach-wall,2,5,7,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,5,7,visual_mass,32,32,0.9999999939464033,0.9999999913852662,0.9999999962747097
reach-wall,2,5,8,spatial_distance_patches,32,32,6.771823674494096,6.754921406310632,6.788245927746626
reach-wall,2,5,8,temporal_distance_frames,32,32,0.19915241333025863,0.19867888947558837,0.1996375737560245
reach-wall,2,5,8,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,5,8,visual_mass,32,32,0.9999999939464033,0.9999999913852662,0.9999999962747097
reach-wall,2,5,9,spatial_distance_patches,32,32,7.232401243071793,7.228820509894316,7.235894815704778
reach-wall,2,5,9,temporal_distance_frames,32,32,0.04831910931369074,0.04805565396508711,0.048574745280946886
reach-wall,2,5,9,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,5,9,visual_mass,32,32,0.999999993480742,0.9999999911524355,0.9999999958090484
reach-wall,2,5,10,spatial_distance_patches,32,32,6.862597694736976,6.832871948073839,6.8888263311202795
reach-wall,2,5,10,temporal_distance_frames,32,32,0.20654803953378864,0.2057858521455643,0.2072599024920728
reach-wall,2,5,10,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,5,10,visual_mass,32,32,0.9999999951105565,0.999999993480742,0.999999996740371
reach-wall,2,5,11,spatial_distance_patches,32,32,7.464880331218364,7.45885767787944,7.471433866346647
reach-wall,2,5,11,temporal_distance_frames,32,32,0.035423385370802356,0.03516129650923116,0.035690887853266816
reach-wall,2,5,11,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,5,11,visual_mass,32,32,0.9999999944120646,0.9999999916180968,0.9999999969732016
reach-wall,2,5,12,spatial_distance_patches,32,32,7.296783915970586,7.284595308816977,7.310061579271689
reach-wall,2,5,12,temporal_distance_frames,32,32,0.2615328420812014,0.2609747090542912,0.2620815208567824
reach-wall,2,5,12,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,5,12,visual_mass,32,32,0.9999999937135726,0.9999999911524355,0.9999999962747097
reach-wall,2,5,13,spatial_distance_patches,32,32,6.736202524477948,6.731673682783545,6.740880918590592
reach-wall,2,5,13,temporal_distance_frames,32,32,0.04818190842051938,0.04794521498554532,0.04842359977760082
reach-wall,2,5,13,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,5,13,visual_mass,32,32,0.9999999937135726,0.9999999911524355,0.9999999960418791
reach-wall,2,5,14,spatial_distance_patches,32,32,7.367467248050458,7.339742089132581,7.394081509427124
reach-wall,2,5,14,temporal_distance_frames,32,32,0.09784672797556426,0.09713779612346436,0.0985256222852507
reach-wall,2,5,14,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,5,14,visual_mass,32,32,0.9999999930150807,0.9999999904539436,0.9999999955762178
reach-wall,2,5,15,spatial_distance_patches,32,32,7.214357329795293,7.206260421582834,7.222864064223016
reach-wall,2,5,15,temporal_distance_frames,32,32,0.06635446893095712,0.06565924717282069,0.0670372804585374
reach-wall,2,5,15,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,5,15,visual_mass,32,32,0.9999999955762178,0.9999999930150807,0.9999999979045242
reach-wall,2,6,0,spatial_distance_patches,32,32,7.028116212141214,7.0164255412074095,7.040004601778152
reach-wall,2,6,0,temporal_distance_frames,32,32,0.052225648710421485,0.05183328095388065,0.05260989967175497
reach-wall,2,6,0,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,6,0,visual_mass,32,32,0.9999999951105565,0.99999999278225,0.9999999974388629
reach-wall,2,6,1,spatial_distance_patches,32,32,6.528100648625008,6.523649256408797,6.532574224334173
reach-wall,2,6,1,temporal_distance_frames,32,32,0.004451995709257963,0.0043652037159899,0.004535802445754875
reach-wall,2,6,1,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,6,1,visual_mass,32,32,0.9999999960418791,0.9999999941792339,0.9999999976716936
reach-wall,2,6,2,spatial_distance_patches,32,32,6.608450271754721,6.602134733227031,6.614864654628619
reach-wall,2,6,2,temporal_distance_frames,32,32,0.012919820456425537,0.012696979399575944,0.013147200174121465
reach-wall,2,6,2,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,6,2,visual_mass,32,32,0.9999999937135726,0.9999999913852662,0.9999999958090484
reach-wall,2,6,3,spatial_distance_patches,32,32,6.3726836980419765,6.364514027887696,6.381050323845436
reach-wall,2,6,3,temporal_distance_frames,32,32,0.12805767455489722,0.12751677544428439,0.12861410010793672
reach-wall,2,6,3,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,6,3,visual_mass,32,32,0.9999999918509275,0.9999999890569597,0.9999999946448952
reach-wall,2,6,4,spatial_distance_patches,32,32,8.164243300810504,8.158751406982212,8.16932180389957
reach-wall,2,6,4,temporal_distance_frames,32,32,0.01736448715662305,0.01707849104206973,0.017656297229921108
reach-wall,2,6,4,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,6,4,visual_mass,32,32,0.9999999918509275,0.9999999888241291,0.9999999946448952
reach-wall,2,6,5,spatial_distance_patches,32,32,7.136625149971931,7.111830124499716,7.1611157440667945
reach-wall,2,6,5,temporal_distance_frames,32,32,0.20280965321818112,0.20164982681359084,0.2039316963356875
reach-wall,2,6,5,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,6,5,visual_mass,32,32,0.9999999932479113,0.9999999904539436,0.9999999960418791
reach-wall,2,6,6,spatial_distance_patches,32,32,8.01114630336064,8.0023417143287,8.018669686514949
reach-wall,2,6,6,temporal_distance_frames,32,32,0.22171162574394934,0.22096401577103827,0.22237745100136563
reach-wall,2,6,6,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,6,6,visual_mass,32,32,0.999999993480742,0.9999999911524355,0.9999999955762178
reach-wall,2,6,7,spatial_distance_patches,32,32,8.152591629372786,8.146210477710026,8.159372852687481
reach-wall,2,6,7,temporal_distance_frames,32,32,0.17789176621587266,0.17731796844068223,0.17843751496918941
reach-wall,2,6,7,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,6,7,visual_mass,32,32,0.9999999972060323,0.9999999951105565,0.9999999993015081
reach-wall,2,6,8,spatial_distance_patches,32,32,6.782778350976664,6.765846792309089,6.799121496245273
reach-wall,2,6,8,temporal_distance_frames,32,32,0.20134631764443847,0.2008870910759299,0.20182617195519442
reach-wall,2,6,8,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,6,8,visual_mass,32,32,0.9999999925494194,0.9999999890569597,0.9999999958090484
reach-wall,2,6,9,spatial_distance_patches,32,32,7.224824828777583,7.22040950070059,7.229165835684605
reach-wall,2,6,9,temporal_distance_frames,32,32,0.04915186298402273,0.04891431629669369,0.04938403564391835
reach-wall,2,6,9,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,6,9,visual_mass,32,32,0.9999999948777258,0.9999999925494194,0.9999999972060323
reach-wall,2,6,10,spatial_distance_patches,32,32,6.846779964464693,6.812470613889826,6.87701093433635
reach-wall,2,6,10,temporal_distance_frames,32,32,0.20548310142708584,0.20471037202110434,0.20623708218187053
reach-wall,2,6,10,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,6,10,visual_mass,32,32,0.9999999948777258,0.9999999925494194,0.9999999974388629
reach-wall,2,6,11,spatial_distance_patches,32,32,7.450346807976286,7.444510102919442,7.456691295726427
reach-wall,2,6,11,temporal_distance_frames,32,32,0.03454731879809385,0.03430047280202858,0.034780278879792
reach-wall,2,6,11,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,6,11,visual_mass,32,32,0.9999999948777258,0.9999999923165888,0.9999999972060323
reach-wall,2,6,12,spatial_distance_patches,32,32,7.3116372765645865,7.299285007512527,7.3254995949502835
reach-wall,2,6,12,temporal_distance_frames,32,32,0.26203519604911296,0.2614947443036253,0.2625787540446399
reach-wall,2,6,12,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,6,12,visual_mass,32,32,0.9999999916180968,0.9999999897554517,0.999999993480742
reach-wall,2,6,13,spatial_distance_patches,32,32,6.744408377252968,6.739889792688114,6.7492596076014495
reach-wall,2,6,13,temporal_distance_frames,32,32,0.04835255631355294,0.04809687804861239,0.048616085363493
reach-wall,2,6,13,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,6,13,visual_mass,32,32,0.9999999946448952,0.9999999923165888,0.999999996740371
reach-wall,2,6,14,spatial_distance_patches,32,32,7.398441751003589,7.3709743762488955,7.424992378635634
reach-wall,2,6,14,temporal_distance_frames,32,32,0.09888556486630068,0.09822208914343279,0.09955075457609618
reach-wall,2,6,14,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,6,14,visual_mass,32,32,0.9999999946448952,0.9999999923165888,0.9999999969732016
reach-wall,2,6,15,spatial_distance_patches,32,32,7.241274414905284,7.231528905720311,7.251783828335163
reach-wall,2,6,15,temporal_distance_frames,32,32,0.06671794419593718,0.06591745596132104,0.06750781698617848
reach-wall,2,6,15,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,2,6,15,visual_mass,32,32,0.9999999955762178,0.9999999932479113,0.9999999979045242
reach-wall,3,1,0,spatial_distance_patches,32,32,6.066422311954576,6.060843141278896,6.07202422285086
reach-wall,3,1,0,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,3,1,0,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,1,0,visual_mass,32,32,0.9999999953433871,0.9999999920837581,0.9999999981373549
reach-wall,3,1,1,spatial_distance_patches,32,32,7.723014643589616,7.7166272514558285,7.728970987136129
reach-wall,3,1,1,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,3,1,1,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,1,1,visual_mass,32,32,0.9999999939464033,0.9999999892897904,0.9999999976716936
reach-wall,3,1,2,spatial_distance_patches,32,32,6.540869492349443,6.530128186110104,6.551448077936561
reach-wall,3,1,2,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,3,1,2,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,1,2,visual_mass,32,32,0.9999999944120646,0.9999999916180968,0.9999999972060323
reach-wall,3,1,3,spatial_distance_patches,32,32,7.875995277530169,7.863964809310053,7.887845346483616
reach-wall,3,1,3,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,3,1,3,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,1,3,visual_mass,32,32,0.999999993480742,0.9999999892897904,0.9999999972060323
reach-wall,3,1,4,spatial_distance_patches,32,32,7.015254479033248,7.007437543032617,7.022778447291331
reach-wall,3,1,4,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,3,1,4,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,1,4,visual_mass,32,32,0.9999999925494194,0.9999999892897904,0.9999999958090484
reach-wall,3,1,5,spatial_distance_patches,32,32,6.7739281091619805,6.7633430530991925,6.7841779684475085
reach-wall,3,1,5,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,3,1,5,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,1,5,visual_mass,32,32,0.9999999906867743,0.999999986961484,0.9999999939464033
reach-wall,3,1,6,spatial_distance_patches,32,32,7.3837990259120145,7.375670412765426,7.3912723208943305
reach-wall,3,1,6,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,3,1,6,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,1,6,visual_mass,32,32,0.9999999911524355,0.999999986961484,0.9999999948777258
reach-wall,3,1,7,spatial_distance_patches,32,32,7.385786245698449,7.378193517605129,7.393388122884581
reach-wall,3,1,7,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,3,1,7,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,1,7,visual_mass,32,32,0.9999999925494194,0.9999999888241291,0.9999999958090484
reach-wall,3,1,8,spatial_distance_patches,32,32,6.918512233273329,6.90420833076517,6.932961698678104
reach-wall,3,1,8,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,3,1,8,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,1,8,visual_mass,32,32,0.9999999972060323,0.9999999930150807,1.0000000009313226
reach-wall,3,1,9,spatial_distance_patches,32,32,7.502999298544598,7.4953171178196705,7.510464809553786
reach-wall,3,1,9,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,3,1,9,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,1,9,visual_mass,32,32,0.9999999930150807,0.9999999883584678,0.9999999976716936
reach-wall,3,1,10,spatial_distance_patches,32,32,7.705699989678024,7.699240763841572,7.71184585948414
reach-wall,3,1,10,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,3,1,10,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,1,10,visual_mass,32,32,0.9999999939464033,0.9999999911524355,0.999999996740371
reach-wall,3,1,11,spatial_distance_patches,32,32,7.153241338682863,7.130991630089192,7.174498680387589
reach-wall,3,1,11,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,3,1,11,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,1,11,visual_mass,32,32,0.9999999939464033,0.9999999892897904,0.9999999981373549
reach-wall,3,1,12,spatial_distance_patches,32,32,9.048665838893712,9.038661223920462,9.05814455210013
reach-wall,3,1,12,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,3,1,12,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,1,12,visual_mass,32,32,0.9999999906867743,0.9999999874271452,0.9999999939464033
reach-wall,3,1,13,spatial_distance_patches,32,32,7.724227155453562,7.71624867574734,7.732586130512995
reach-wall,3,1,13,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,3,1,13,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,1,13,visual_mass,32,32,0.9999999962747097,0.999999993480742,0.9999999986030161
reach-wall,3,1,14,spatial_distance_patches,32,32,6.216397766812314,6.209365976690935,6.223564576973166
reach-wall,3,1,14,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,3,1,14,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,1,14,visual_mass,32,32,0.9999999962747097,0.9999999939464033,0.9999999981373549
reach-wall,3,1,15,spatial_distance_patches,32,32,7.589569171169179,7.581138395557449,7.597702071104056
reach-wall,3,1,15,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,3,1,15,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,1,15,visual_mass,32,32,0.999999993480742,0.9999999892897904,0.9999999976716936
reach-wall,3,2,0,spatial_distance_patches,32,32,6.067687671429878,6.062208844441008,6.07314883320851
reach-wall,3,2,0,temporal_distance_frames,32,32,0.0018598281709234887,0.0018229709555926165,0.0019007525038928514
reach-wall,3,2,0,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,2,0,visual_mass,32,32,0.9999999960418791,0.9999999939464033,0.9999999981373549
reach-wall,3,2,1,spatial_distance_patches,32,32,7.7032219094266345,7.697813568047247,7.708118771756889
reach-wall,3,2,1,temporal_distance_frames,32,32,0.0033987263152709148,0.0033297446245793044,0.0034683036555102267
reach-wall,3,2,1,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,2,1,visual_mass,32,32,0.99999999278225,0.999999990221113,0.9999999953433871
reach-wall,3,2,2,spatial_distance_patches,32,32,6.515751105482618,6.507045017686311,6.524200871691897
reach-wall,3,2,2,temporal_distance_frames,32,32,0.00978856809034067,0.00971354844682375,0.009867913959256458
reach-wall,3,2,2,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,2,2,visual_mass,32,32,0.9999999941792339,0.9999999918509275,0.9999999965075403
reach-wall,3,2,3,spatial_distance_patches,32,32,7.867860707791305,7.856815383468101,7.878863768389657
reach-wall,3,2,3,temporal_distance_frames,32,32,0.20078743641033975,0.19981444196968945,0.20181740380807253
reach-wall,3,2,3,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,2,3,visual_mass,32,32,0.9999999955762178,0.999999993480742,0.9999999979045242
reach-wall,3,2,4,spatial_distance_patches,32,32,7.01616715239591,7.0094635591038825,7.022525715538579
reach-wall,3,2,4,temporal_distance_frames,32,32,0.017957444351909886,0.01758770601800422,0.018314823673459414
reach-wall,3,2,4,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,2,4,visual_mass,32,32,0.9999999939464033,0.999999990221113,0.9999999972060323
reach-wall,3,2,5,spatial_distance_patches,32,32,6.767980444040593,6.757876291685519,6.777577326812581
reach-wall,3,2,5,temporal_distance_frames,32,32,0.011176507917062102,0.010966076126307891,0.011393466421671225
reach-wall,3,2,5,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,2,5,visual_mass,32,32,0.9999999960418791,0.9999999941792339,0.9999999979045242
reach-wall,3,2,6,spatial_distance_patches,32,32,7.366046860374934,7.359223326047196,7.372405744511406
reach-wall,3,2,6,temporal_distance_frames,32,32,0.0025944639598550643,0.002530491886430216,0.0026557214146332516
reach-wall,3,2,6,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,2,6,visual_mass,32,32,0.999999993480742,0.9999999909196049,0.9999999960418791
reach-wall,3,2,7,spatial_distance_patches,32,32,7.375478369771946,7.36839263384664,7.382510600144184
reach-wall,3,2,7,temporal_distance_frames,32,32,0.004294574917715382,0.004130944995918351,0.004465690424012098
reach-wall,3,2,7,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,2,7,visual_mass,32,32,0.999999993480742,0.9999999911524355,0.9999999955762178
reach-wall,3,2,8,spatial_distance_patches,32,32,6.829789039705086,6.816835509485359,6.842137869540048
reach-wall,3,2,8,temporal_distance_frames,32,32,0.0042767378008590415,0.004183776970372273,0.004368073110207121
reach-wall,3,2,8,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,2,8,visual_mass,32,32,0.9999999944120646,0.9999999923165888,0.999999996740371
reach-wall,3,2,9,spatial_distance_patches,32,32,7.307864235817959,7.30010999784071,7.315350875696817
reach-wall,3,2,9,temporal_distance_frames,32,32,0.2903753870401017,0.2892284433539138,0.2915788026591441
reach-wall,3,2,9,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,2,9,visual_mass,32,32,0.9999999920837581,0.9999999878928065,0.9999999960418791
reach-wall,3,2,10,spatial_distance_patches,32,32,7.673776622895126,7.668278084514208,7.678984599825681
reach-wall,3,2,10,temporal_distance_frames,32,32,0.010544243845188508,0.010381838346358817,0.010706934473676648
reach-wall,3,2,10,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,2,10,visual_mass,32,32,0.9999999944120646,0.9999999918509275,0.999999996740371
reach-wall,3,2,11,spatial_distance_patches,32,32,7.0990643876001265,7.078183630485483,7.118672341611274
reach-wall,3,2,11,temporal_distance_frames,32,32,0.17441763667788399,0.1729157911721404,0.17592368811897857
reach-wall,3,2,11,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,2,11,visual_mass,32,32,0.9999999941792339,0.9999999916180968,0.999999996740371
reach-wall,3,2,12,spatial_distance_patches,32,32,9.042197743005355,9.03383013912017,9.050009096271912
reach-wall,3,2,12,temporal_distance_frames,32,32,0.03710310414682597,0.0367313723817758,0.037481654712199816
reach-wall,3,2,12,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,2,12,visual_mass,32,32,0.9999999932479113,0.9999999909196049,0.9999999953433871
reach-wall,3,2,13,spatial_distance_patches,32,32,7.673104014281721,7.666037996285525,7.680672086516703
reach-wall,3,2,13,temporal_distance_frames,32,32,0.06242660255291044,0.061745906914981566,0.06309781980920653
reach-wall,3,2,13,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,2,13,visual_mass,32,32,0.9999999944120646,0.9999999925494194,0.9999999962747097
reach-wall,3,2,14,spatial_distance_patches,32,32,6.204640488548659,6.198722425427477,6.210648465022282
reach-wall,3,2,14,temporal_distance_frames,32,32,0.0191573324847836,0.018885761405081823,0.019427173195385776
reach-wall,3,2,14,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,2,14,visual_mass,32,32,0.999999993480742,0.9999999906867743,0.9999999960418791
reach-wall,3,2,15,spatial_distance_patches,32,32,7.590998076171408,7.584286418333941,7.597504127330075
reach-wall,3,2,15,temporal_distance_frames,32,32,0.030098686581663824,0.02978481700716219,0.03040533282187491
reach-wall,3,2,15,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,2,15,visual_mass,32,32,0.9999999960418791,0.999999993480742,0.9999999988358468
reach-wall,3,3,0,spatial_distance_patches,32,32,6.066884482602683,6.061542493901207,6.072335822169042
reach-wall,3,3,0,temporal_distance_frames,32,32,0.001911061904802002,0.001871268976299064,0.00195360765067167
reach-wall,3,3,0,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,3,0,visual_mass,32,32,0.9999999953433871,0.9999999937135726,0.9999999969732016
reach-wall,3,3,1,spatial_distance_patches,32,32,7.697033079589726,7.692904821962021,7.700913544898209
reach-wall,3,3,1,temporal_distance_frames,32,32,0.003901467188370256,0.0038276546664942576,0.003976874238160267
reach-wall,3,3,1,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,3,1,visual_mass,32,32,0.9999999946448952,0.9999999925494194,0.999999996740371
reach-wall,3,3,2,spatial_distance_patches,32,32,6.51440267505331,6.505816718891448,6.523058964360846
reach-wall,3,3,2,temporal_distance_frames,32,32,0.009777552362654967,0.009707211450713415,0.009849284155875862
reach-wall,3,3,2,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,3,2,visual_mass,32,32,0.9999999953433871,0.9999999937135726,0.9999999969732016
reach-wall,3,3,3,spatial_distance_patches,32,32,7.9998761247914505,7.984557234116529,8.015213800423023
reach-wall,3,3,3,temporal_distance_frames,32,32,0.20265554288295545,0.20154713525649376,0.20375192885483076
reach-wall,3,3,3,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,3,3,visual_mass,32,32,0.9999999965075403,0.9999999946448952,0.9999999981373549
reach-wall,3,3,4,spatial_distance_patches,32,32,6.980954472101457,6.974881603487233,6.986767548630932
reach-wall,3,3,4,temporal_distance_frames,32,32,0.017745939386184247,0.017334449254760766,0.018153633650869756
reach-wall,3,3,4,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,3,4,visual_mass,32,32,0.9999999946448952,0.9999999923165888,0.999999996740371
reach-wall,3,3,5,spatial_distance_patches,32,32,6.757224228729596,6.746928471243777,6.766987645043893
reach-wall,3,3,5,temporal_distance_frames,32,32,0.0112013488477392,0.011041158122965555,0.011368536102217703
reach-wall,3,3,5,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,3,5,visual_mass,32,32,0.9999999944120646,0.9999999918509275,0.9999999969732016
reach-wall,3,3,6,spatial_distance_patches,32,32,7.364003070645849,7.357656658294121,7.369925101002863
reach-wall,3,3,6,temporal_distance_frames,32,32,0.002587352189841534,0.0025226232794588158,0.0026475249932380574
reach-wall,3,3,6,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,3,6,visual_mass,32,32,0.99999999278225,0.9999999904539436,0.9999999951105565
reach-wall,3,3,7,spatial_distance_patches,32,32,7.3718784736196135,7.3652165667409735,7.378657888730679
reach-wall,3,3,7,temporal_distance_frames,32,32,0.003884079519962477,0.00371282880990952,0.004062101805727385
reach-wall,3,3,7,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,3,7,visual_mass,32,32,0.9999999948777258,0.9999999923165888,0.9999999974388629
reach-wall,3,3,8,spatial_distance_patches,32,32,6.747580624906042,6.732507739819244,6.762636321354441
reach-wall,3,3,8,temporal_distance_frames,32,32,0.0044733317841747465,0.004385941291337919,0.004559937798700173
reach-wall,3,3,8,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,3,8,visual_mass,32,32,0.9999999953433871,0.9999999925494194,0.9999999979045242
reach-wall,3,3,9,spatial_distance_patches,32,32,7.472875108350568,7.464390282108292,7.481489062505595
reach-wall,3,3,9,temporal_distance_frames,32,32,0.2987580461883347,0.2978580144812425,0.29973328743086114
reach-wall,3,3,9,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,3,9,visual_mass,32,32,0.9999999916180968,0.9999999878928065,0.9999999953433871
reach-wall,3,3,10,spatial_distance_patches,32,32,7.631690891763174,7.626368189437348,7.636776397528845
reach-wall,3,3,10,temporal_distance_frames,32,32,0.010653224588931046,0.010517022504616117,0.010787033693276143
reach-wall,3,3,10,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,3,10,visual_mass,32,32,0.9999999958090484,0.9999999932479113,0.9999999983701855
reach-wall,3,3,11,spatial_distance_patches,32,32,7.023553543341592,7.002828306845833,7.042809129976994
reach-wall,3,3,11,temporal_distance_frames,32,32,0.1735837985399789,0.17238166850369194,0.17485097563981408
reach-wall,3,3,11,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,3,11,visual_mass,32,32,0.9999999948777258,0.9999999925494194,0.9999999969732016
reach-wall,3,3,12,spatial_distance_patches,32,32,9.019103417766948,9.012048291609906,9.025906488123226
reach-wall,3,3,12,temporal_distance_frames,32,32,0.03699573714678757,0.03670899721084442,0.03728094522893878
reach-wall,3,3,12,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,3,12,visual_mass,32,32,0.9999999939464033,0.9999999909196049,0.9999999969732016
reach-wall,3,3,13,spatial_distance_patches,32,32,7.562942645804664,7.5576197775415865,7.56849682600152
reach-wall,3,3,13,temporal_distance_frames,32,32,0.06280299399970214,0.06222105582032304,0.06339484826388575
reach-wall,3,3,13,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,3,13,visual_mass,32,32,0.9999999941792339,0.9999999916180968,0.999999996740371
reach-wall,3,3,14,spatial_distance_patches,32,32,6.171529437417632,6.1658855914436215,6.17728453011463
reach-wall,3,3,14,temporal_distance_frames,32,32,0.021430560893933512,0.021193474321849242,0.02165663538538984
reach-wall,3,3,14,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,3,14,visual_mass,32,32,0.9999999944120646,0.9999999923165888,0.9999999965075403
