task,episode,arm,iteration,proposal_mean_delta_l2,proposal_mean_delta_rms,proposal_std_delta_l2,proposal_std_delta_rms,native_proposal_entropy_nats,arm_proposal_entropy_nats,proposal_entropy_delta_nats,native_best_runnerup_margin,arm_best_runnerup_margin,best_runnerup_margin_delta,native_elite_boundary_margin,arm_elite_boundary_margin,elite_boundary_margin_delta,same_candidate_actions_verified,shared_population_elite_overlap_count,shared_population_cost_delta_mean,shared_population_cost_delta_rms,cohort,native_comparator
reach-wall,25,fixed_rank4,14,10.149302753571225,0.9265003435133762,4.048971069577464,0.3696187982488994,74.35146082385418,71.78399668601887,-2.567464137835316,0.014063358306884766,0.002415776252746582,-0.011647582054138184,0.0005072951316833496,0.0022943615913391113,0.0017870664596557617,,,,,extension56,same_receiving_gpu
reach-wall,25,matched_random_fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.047528743743896484,0.04801797866821289,0.0004892349243164062,0.0030374526977539062,0.0035104751586914062,0.0004730224609375,True,10.0,0.00032842397689819336,0.0005298514800553227,extension56,same_receiving_gpu
reach-wall,25,matched_random_fixed_rank4,1,0.0,0.0,0.0,0.0,169.14177560606078,169.14177560606078,0.0,0.03808248043060303,0.038327693939208984,0.00024521350860595703,0.004939436912536621,0.0054482221603393555,0.0005087852478027344,,,,,extension56,same_receiving_gpu
reach-wall,25,matched_random_fixed_rank4,2,0.0,0.0,0.0,0.0,163.13982160108785,163.13982160108785,0.0,0.002650022506713867,0.002515077590942383,-0.00013494491577148438,0.023139357566833496,0.02332460880279541,0.00018525123596191406,,,,,extension56,same_receiving_gpu
reach-wall,25,matched_random_fixed_rank4,3,0.0,0.0,0.0,0.0,156.22544359810115,156.22544359810115,0.0,0.0030536651611328125,0.0033817291259765625,0.00032806396484375,0.001421809196472168,0.0016633272171020508,0.0002415180206298828,,,,,extension56,same_receiving_gpu
reach-wall,25,matched_random_fixed_rank4,4,0.0,0.0,0.0,0.0,152.39628663539622,152.39628663539622,0.0,0.010367870330810547,0.011527538299560547,0.00115966796875,0.0005328655242919922,0.0005915164947509766,5.8650970458984375e-05,,,,,extension56,same_receiving_gpu
reach-wall,25,matched_random_fixed_rank4,5,0.0,0.0,0.0,0.0,148.12382506131553,148.12382506131553,0.0,0.02940821647644043,0.029546618461608887,0.00013840198516845703,0.018284320831298828,0.018016815185546875,-0.0002675056457519531,,,,,extension56,same_receiving_gpu
reach-wall,25,matched_random_fixed_rank4,6,0.0,0.0,0.0,0.0,148.21368935196566,148.21368935196566,0.0,0.03740990161895752,0.037586092948913574,0.0001761913299560547,0.0007277727127075195,0.0005424022674560547,-0.00018537044525146484,,,,,extension56,same_receiving_gpu
reach-wall,25,matched_random_fixed_rank4,7,0.0,0.0,0.0,0.0,143.89954608730295,143.89954608730295,0.0,0.03935039043426514,0.03933817148208618,-1.2218952178955078e-05,0.0036301612854003906,0.00368344783782959,5.328655242919922e-05,,,,,extension56,same_receiving_gpu
reach-wall,25,matched_random_fixed_rank4,8,0.0,0.0,0.0,0.0,137.70673067224243,137.70673067224243,0.0,0.030441880226135254,0.030481278896331787,3.93986701965332e-05,0.0005333423614501953,0.0005867481231689453,5.340576171875e-05,,,,,extension56,same_receiving_gpu
reach-wall,25,matched_random_fixed_rank4,9,0.0,0.0,0.0,0.0,127.88934138975452,127.88934138975452,0.0,0.004598736763000488,0.0044876933097839355,-0.00011104345321655273,0.003634512424468994,0.003733515739440918,9.900331497192383e-05,,,,,extension56,same_receiving_gpu
reach-wall,25,matched_random_fixed_rank4,10,0.0,0.0,0.0,0.0,118.57102588880619,118.57102588880619,0.0,0.006141185760498047,0.006071746349334717,-6.943941116333008e-05,0.002611815929412842,0.0025712251663208008,-4.0590763092041016e-05,,,,,extension56,same_receiving_gpu
reach-wall,25,matched_random_fixed_rank4,11,0.0,0.0,0.0,0.0,106.59485071293105,106.59485071293105,0.0,7.468461990356445e-05,2.2232532501220703e-05,-5.245208740234375e-05,0.00018155574798583984,0.0001938343048095703,1.2278556823730469e-05,,,,,extension56,same_receiving_gpu
reach-wall,25,matched_random_fixed_rank4,12,0.0,0.0,0.0,0.0,95.96299344429526,95.96299344429526,0.0,0.010797619819641113,0.010886967182159424,8.934736251831055e-05,0.0029942989349365234,0.0029999613761901855,5.662441253662109e-06,,,,,extension56,same_receiving_gpu
reach-wall,25,matched_random_fixed_rank4,13,0.0,0.0,0.0,0.0,83.36391277247392,83.36391277247392,0.0,0.007141172885894775,0.007149219512939453,8.046627044677734e-06,0.0012484192848205566,0.0012398362159729004,-8.58306884765625e-06,,,,,extension56,same_receiving_gpu
reach-wall,25,matched_random_fixed_rank4,14,0.0,0.0,0.0,0.0,74.35146082385418,74.35146082385418,0.0,0.014063358306884766,0.014069855213165283,6.496906280517578e-06,0.0005072951316833496,0.00045478343963623047,-5.251169204711914e-05,,,,,extension56,same_receiving_gpu
reach-wall,26,fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.0009419918060302734,0.002009868621826172,0.0010678768157958984,0.0020818710327148438,0.0020341873168945312,-4.76837158203125e-05,True,10.0,0.00042130629221598305,0.0005705281116450174,extension56,same_receiving_gpu
reach-wall,26,fixed_rank4,1,0.0,0.0,0.0,0.0,156.57117953093763,156.57117953093763,0.0,0.0132826566696167,0.012879133224487305,-0.00040352344512939453,0.015282273292541504,0.014063119888305664,-0.0012191534042358398,,,,,extension56,same_receiving_gpu
reach-wall,26,fixed_rank4,2,0.0,0.0,0.0,0.0,149.00966768984495,149.00966768984495,0.0,0.04224288463592529,0.041877031326293945,-0.00036585330963134766,0.007187008857727051,0.007158517837524414,-2.849102020263672e-05,,,,,extension56,same_receiving_gpu
reach-wall,26,fixed_rank4,3,0.0,0.0,0.0,0.0,137.4033000611348,137.4033000611348,0.0,0.04491996765136719,0.044641852378845215,-0.00027811527252197266,0.0013512372970581055,0.0017802715301513672,0.0004290342330932617,,,,,extension56,same_receiving_gpu
reach-wall,26,fixed_rank4,4,8.533827211195837e-07,7.790282775705607e-08,5.306152646173494e-07,4.843832496458251e-08,127.67496241699732,127.67496270236606,2.8536874197016004e-07,0.006314218044281006,0.0064032673835754395,8.90493392944336e-05,0.011141836643218994,0.010768651962280273,-0.0003731846809387207,,,,,extension56,same_receiving_gpu
reach-wall,26,fixed_rank4,5,1.4488982672895283e-06,1.3226571075410402e-07,8.451730556778451e-07,7.715339126505424e-08,120.88308203312965,120.88308189724357,-1.3588608283043868e-07,0.1329120397567749,0.13292425870895386,1.2218952178955078e-05,0.004671335220336914,0.004676759243011475,5.424022674560547e-06,,,,,extension56,same_receiving_gpu
reach-wall,26,fixed_rank4,6,1.4082795307920364e-06,1.285577443812649e-07,1.1251116800911825e-06,1.0270817448307946e-07,115.97437008926914,115.9743698643428,-2.2492633888759883e-07,0.017966270446777344,0.017489910125732422,-0.0004763603210449219,0.004155278205871582,0.00355374813079834,-0.0006015300750732422,,,,,extension56,same_receiving_gpu
reach-wall,26,fixed_rank4,7,1.6586549305621704e-06,1.514137867643443e-07,1.097893044806976e-06,1.0022346439480179e-07,108.77676916424525,108.77677009677538,9.325301277840481e-07,0.003299415111541748,0.0033872127532958984,8.779764175415039e-05,0.0013551115989685059,0.0005339980125427246,-0.0008211135864257812,,,,,extension56,same_receiving_gpu
reach-wall,26,fixed_rank4,8,1.7428947429602938e-06,1.5910379434608688e-07,1.1428326063641316e-06,1.0432586632634282e-07,99.0159915395474,99.01599334998636,1.8104389596373949e-06,0.01775503158569336,0.018320143222808838,0.0005651116371154785,8.463859558105469e-05,2.8073787689208984e-05,-5.65648078918457e-05,,,,,extension56,same_receiving_gpu
reach-wall,26,fixed_rank4,9,2.768378754825725e-06,2.5271724862268555e-07,1.3285870640840728e-06,1.2128285076806806e-07,91.82328020824562,91.8232842416301,4.033384485069291e-06,0.0011387467384338379,0.0005924701690673828,-0.0005462765693664551,0.00015461444854736328,0.0008780956268310547,0.0007234811782836914,,,,,extension56,same_receiving_gpu
reach-wall,26,fixed_rank4,10,3.7161661333913377e-06,3.392380031158646e-07,1.343275835698698e-06,1.226237460272967e-07,82.00568064925497,82.00568348878821,2.8395332378750027e-06,0.0014371275901794434,0.0006482601165771484,-0.0007888674736022949,0.0002830624580383301,0.00020754337310791016,-7.551908493041992e-05,,,,,extension56,same_receiving_gpu
reach-wall,26,fixed_rank4,11,1.0352776862753303,0.09450749034245914,0.8388000585711585,0.07657161888601301,69.0192561668517,69.49192753845503,0.47267137160332595,0.0017740130424499512,0.0009039640426635742,-0.000870048999786377,0.00015163421630859375,0.00040531158447265625,0.0002536773681640625,,,,,extension56,same_receiving_gpu
reach-wall,26,fixed_rank4,12,2.2454264724914292,0.20497845503380152,1.5615205656413897,0.14254667296833592,58.99706912400312,61.9669741326212,2.9699050086180847,0.004761695861816406,0.0003635585308074951,-0.004398137331008911,0.0005363225936889648,5.6624412536621094e-05,-0.00047969818115234375,,,,,extension56,same_receiving_gpu
reach-wall,26,fixed_rank4,13,2.968254762552278,0.27096334831200386,1.4925004829996626,0.13624603027104515,46.312950617032726,52.25326727240588,5.940316655373152,0.003562837839126587,0.0054246485233306885,0.0018618106842041016,0.0006552934646606445,5.6743621826171875e-05,-0.0005985498428344727,,,,,extension56,same_receiving_gpu
reach-wall,26,fixed_rank4,14,3.5452242384086907,0.3236332144650855,1.4618533269910374,0.1334483404928278,34.385406361014226,34.61232148818736,0.226915127173136,0.0018481314182281494,0.0025053024291992188,0.0006571710109710693,8.320808410644531e-05,8.52346420288086e-05,2.0265579223632812e-06,,,,,extension56,same_receiving_gpu
reach-wall,26,matched_random_fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.0009419918060302734,0.0015952587127685547,0.0006532669067382812,0.0020818710327148438,0.0018112659454345703,-0.00027060508728027344,True,10.0,0.0005582038561503092,0.0006861270498309272,extension56,same_receiving_gpu
reach-wall,26,matched_random_fixed_rank4,1,0.0,0.0,0.0,0.0,156.57117953093763,156.57117953093763,0.0,0.0132826566696167,0.012907624244689941,-0.0003750324249267578,0.015282273292541504,0.015228271484375,-5.4001808166503906e-05,,,,,extension56,same_receiving_gpu
reach-wall,26,matched_random_fixed_rank4,2,0.0,0.0,0.0,0.0,149.00966768984495,149.00966768984495,0.0,0.04224288463592529,0.042288780212402344,4.589557647705078e-05,0.007187008857727051,0.0072013139724731445,1.430511474609375e-05,,,,,extension56,same_receiving_gpu
reach-wall,26,matched_random_fixed_rank4,3,0.0,0.0,0.0,0.0,137.4033000611348,137.4033000611348,0.0,0.04491996765136719,0.04486989974975586,-5.0067901611328125e-05,0.0013512372970581055,0.0013561248779296875,4.887580871582031e-06,,,,,extension56,same_receiving_gpu
reach-wall,26,matched_random_fixed_rank4,4,0.0,0.0,0.0,0.0,127.67496241699732,127.67496241699732,0.0,0.006314218044281006,0.006284356117248535,-2.9861927032470703e-05,0.011141836643218994,0.011074542999267578,-6.729364395141602e-05,,,,,extension56,same_receiving_gpu
reach-wall,26,matched_random_fixed_rank4,5,4.3518937342550485e-07,3.972717276861472e-08,4.876574329123965e-07,4.4516829390196966e-08,120.88308203312965,120.88308121530326,-8.178263897207216e-07,0.1329120397567749,0.1329231858253479,1.1146068572998047e-05,0.004671335220336914,0.004619300365447998,-5.2034854888916016e-05,,,,,extension56,same_receiving_gpu
reach-wall,26,matched_random_fixed_rank4,6,5.062627026837167e-07,4.621525038056713e-08,5.993898320531477e-07,5.471655529245701e-08,115.97437008926914,115.97436857577755,-1.5134915969383655e-06,0.017966270446777344,0.018054425716400146,8.815526962280273e-05,0.004155278205871582,0.00426715612411499,0.0001118779182434082,,,,,extension56,same_receiving_gpu
reach-wall,26,matched_random_fixed_rank4,7,6.352835631586802e-07,5.7993189659044506e-08,6.125809190003415e-07,5.592073127228867e-08,108.77676916424525,108.77676770758481,-1.4566604420451768e-06,0.003299415111541748,0.0033185482025146484,1.913309097290039e-05,0.0013551115989685059,0.001213371753692627,-0.0001417398452758789,,,,,extension56,same_receiving_gpu
reach-wall,26,matched_random_fixed_rank4,8,9.060059948496816e-07,8.270665343568e-08,7.119886467099362e-07,6.499537374843475e-08,99.0159915395474,99.01599023102261,-1.3085247871913452e-06,0.01775503158569336,0.017793595790863037,3.8564205169677734e-05,8.463859558105469e-05,8.392333984375e-05,-7.152557373046875e-07,,,,,extension56,same_receiving_gpu
reach-wall,26,matched_random_fixed_rank4,9,8.697301354491384e-07,7.939513568791944e-08,6.440336342148277e-07,5.8791958208582017e-08,91.82328020824562,91.82327891460066,-1.293644956490425e-06,0.0011387467384338379,0.0011550188064575195,1.627206802368164e-05,0.00015461444854736328,0.00020641088485717773,5.179643630981445e-05,,,,,extension56,same_receiving_gpu
reach-wall,26,matched_random_fixed_rank4,10,1.1062579474516565e-06,1.0098707203977283e-07,7.481807595868821e-07,6.829924651951415e-08,82.00568064925497,82.00567894418734,-1.7050676319740887e-06,0.0014371275901794434,0.0014368891716003418,-2.384185791015625e-07,0.0002830624580383301,0.00033104419708251953,4.798173904418945e-05,,,,,extension56,same_receiving_gpu
reach-wall,26,matched_random_fixed_rank4,11,1.1753875951712197e-06,1.0729771661450454e-07,6.813921550019786e-07,6.220230896694005e-08,69.0192561668517,69.01925410988213,-2.056969577779455e-06,0.0017740130424499512,0.0018805265426635742,0.00010651350021362305,0.00015163421630859375,0.0001074075698852539,-4.4226646423339844e-05,,,,,extension56,same_receiving_gpu
reach-wall,26,matched_random_fixed_rank4,12,1.4466965346401947e-06,1.3206472098116475e-07,7.676629348034416e-07,7.007771765874378e-08,58.99706912400312,58.997067225348154,-1.8986549648047912e-06,0.004761695861816406,0.004747569561004639,-1.4126300811767578e-05,0.0005363225936889648,0.0005140304565429688,-2.2292137145996094e-05,,,,,extension56,same_receiving_gpu
reach-wall,26,matched_random_fixed_rank4,13,1.8469820264329066e-06,1.6860561986398432e-07,4.5491270787935696e-07,4.152765863354699e-08,46.312950617032726,46.312948375612535,-2.241420190784993e-06,0.003562837839126587,0.0036054253578186035,4.25875186920166e-05,0.0006552934646606445,0.0005735158920288086,-8.177757263183594e-05,,,,,extension56,same_receiving_gpu
reach-wall,26,matched_random_fixed_rank4,14,1.7787159157240159e-06,1.6237380507258358e-07,4.5155989221831674e-07,4.122158983876227e-08,34.385406361014226,34.3854047349442,-1.6260700235193326e-06,0.0018481314182281494,0.0018579363822937012,9.804964065551758e-06,8.320808410644531e-05,9.086728096008301e-05,7.659196853637695e-06,,,,,extension56,same_receiving_gpu
reach-wall,27,fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.07687103748321533,0.07706964015960693,0.00019860267639160156,0.006853818893432617,0.006652951240539551,-0.0002008676528930664,True,10.0,0.0006284316380818685,0.0007160631894508213,extension56,same_receiving_gpu
reach-wall,27,fixed_rank4,1,0.0,0.0,0.0,0.0,167.04337236500857,167.04337236500857,0.0,0.07772302627563477,0.07692241668701172,-0.0008006095886230469,0.003897547721862793,0.0032510757446289062,-0.0006464719772338867,,,,,extension56,same_receiving_gpu
reach-wall,27,fixed_rank4,2,0.0,0.0,0.0,0.0,158.09610590575483,158.09610590575483,0.0,0.0938805341720581,0.09527993202209473,0.001399397850036621,0.000644683837890625,0.0002110004425048828,-0.0004336833953857422,,,,,extension56,same_receiving_gpu
reach-wall,27,fixed_rank4,3,1.5237306739259617,0.13909694361196634,1.212626095719004,0.11069711107411954,145.49071256085207,145.2775514494226,-0.21316111142948557,0.015253722667694092,0.026958048343658447,0.011704325675964355,0.0036186575889587402,0.0015832185745239258,-0.0020354390144348145,,,,,extension56,same_receiving_gpu
reach-wall,27,fixed_rank4,4,2.192584668967053,0.20015468040554202,1.6168797839439768,0.14760025507336588,135.7727895638243,135.3007003795503,-0.47208918427398316,0.00691986083984375,0.02223372459411621,0.015313863754272461,0.006757080554962158,0.0017608404159545898,-0.004996240139007568,,,,,extension56,same_receiving_gpu
reach-wall,27,fixed_rank4,5,2.87790742835984,0.2627158028207278,1.903612613643912,0.17377526154068954,127.69125505738569,127.03898375775614,-0.6522712996295468,0.01092076301574707,0.001378178596496582,-0.009542584419250488,0.0016204118728637695,0.0008660554885864258,-0.0007543563842773438,,,,,extension56,same_receiving_gpu
reach-wall,27,fixed_rank4,6,4.241385112549224,0.38718371686829967,2.8808062008028865,0.2629804233300831,122.49348381442508,115.57843490209873,-6.915048912326341,0.018547773361206055,0.023757338523864746,0.005209565162658691,0.0008112192153930664,0.0016516447067260742,0.0008404254913330078,,,,,extension56,same_receiving_gpu
reach-wall,27,fixed_rank4,7,5.111007684466058,0.466569033394051,3.36561066337129,0.307236813351397,116.06796560165867,108.06054095510532,-8.007424646553346,0.0007548928260803223,0.006080985069274902,0.00532609224319458,0.00013625621795654297,0.0020562708377838135,0.0019200146198272705,,,,,extension56,same_receiving_gpu
reach-wall,27,fixed_rank4,8,6.5117658889484655,0.5944401777616258,3.463715679593866,0.31619253508298284,111.13357190192448,103.05469145790596,-8.078880444018523,0.02383732795715332,0.006090402603149414,-0.017746925354003906,0.00023937225341796875,0.0016668140888214111,0.0014274418354034424,,,,,extension56,same_receiving_gpu
reach-wall,27,fixed_rank4,9,6.996785670335753,0.6387162236119661,3.790379491893519,0.34601272486917506,97.81576568072242,93.3035924316876,-4.5121732490348165,0.0042923688888549805,0.004577219486236572,0.0002848505973815918,0.00019249320030212402,0.0007508397102355957,0.0005583465099334717,,,,,extension56,same_receiving_gpu
reach-wall,27,fixed_rank4,10,6.86806665410005,0.6269658388166048,3.935961447834111,0.35930247840823926,75.93719167002709,84.00024202640805,8.063050356380955,0.001037001609802246,0.0027447640895843506,0.0017077624797821045,3.5315752029418945e-05,0.0006538629531860352,0.0006185472011566162,,,,,extension56,same_receiving_gpu
reach-wall,27,fixed_rank4,11,7.041549986354547,0.6428026278877634,4.391507332266161,0.40088793788858523,57.491456360109616,66.42096989681181,8.929513536702196,0.0019037127494812012,0.0006605386734008789,-0.0012431740760803223,0.00035184621810913086,0.0008490681648254395,0.0004972219467163086,,,,,extension56,same_receiving_gpu
reach-wall,27,fixed_rank4,12,7.676534015733868,0.7007684739788594,4.391281611594227,0.40086733250463297,38.82057867937023,49.95229433051833,11.131715651148099,0.004504293203353882,0.0006337165832519531,-0.0038705766201019287,9.912252426147461e-05,0.0005658566951751709,0.0004667341709136963,,,,,extension56,same_receiving_gpu
reach-wall,27,fixed_rank4,13,7.744723608303149,0.7069933036517398,3.770912524688715,0.3442356420251277,23.911764130642915,30.906398966023556,6.994634835380641,0.0006788969039916992,0.0007571876049041748,7.829070091247559e-05,0.00011476874351501465,0.000122755765914917,7.987022399902344e-06,,,,,extension56,same_receiving_gpu
reach-wall,27,fixed_rank4,14,8.536668003802847,0.7792876052692361,3.506537724775248,0.3201016351003742,7.403673974716746,20.6806308045585,13.276956829841755,0.0018265843391418457,0.0013742148876190186,-0.00045236945152282715,2.4110078811645508e-05,1.6391277313232422e-05,-7.718801498413086e-06,,,,,extension56,same_receiving_gpu
reach-wall,27,matched_random_fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.07687103748321533,0.07738602161407471,0.000514984130859375,0.006853818893432617,0.007610440254211426,0.0007566213607788086,True,10.0,0.0006003999710083008,0.0007035272368031322,extension56,same_receiving_gpu
reach-wall,27,matched_random_fixed_rank4,1,0.0,0.0,0.0,0.0,167.04337236500857,167.04337236500857,0.0,0.07772302627563477,0.0774223804473877,-0.0003006458282470703,0.003897547721862793,0.0035477876663208008,-0.0003497600555419922,,,,,extension56,same_receiving_gpu
reach-wall,27,matched_random_fixed_rank4,2,4.148610879647559e-07,3.78714626849053e-08,5.607273495860928e-07,5.118716966306468e-08,158.09610590575483,158.09610544063696,-4.6511786422342993e-07,0.0938805341720581,0.09419059753417969,0.00031006336212158203,0.000644683837890625,0.00047016143798828125,-0.00017452239990234375,,,,,extension56,same_receiving_gpu
reach-wall,27,matched_random_fixed_rank4,3,8.963002443446313e-07,8.182064368749113e-08,7.935480449017494e-07,7.244069410946843e-08,145.49071256085207,145.49071200352256,-5.573295140948176e-07,0.015253722667694092,0.015375971794128418,0.00012224912643432617,0.0036186575889587402,0.003926575183868408,0.00030791759490966797,,,,,extension56,same_receiving_gpu
reach-wall,27,matched_random_fixed_rank4,4,1.4156083603939784e-06,1.2922677193011413e-07,9.02597172314394e-07,8.239547193616184e-08,135.7727895638243,135.77279047865738,9.148330946118222e-07,0.00691986083984375,0.006823420524597168,-9.644031524658203e-05,0.006757080554962158,0.006756246089935303,-8.344650268554688e-07,,,,,extension56,same_receiving_gpu
reach-wall,27,matched_random_fixed_rank4,5,1.7329008429896865e-06,1.5819148027086156e-07,9.787238760991709e-07,8.934485741806786e-08,127.69125505738569,127.69125564984785,5.924621575559286e-07,0.01092076301574707,0.010902881622314453,-1.7881393432617188e-05,0.0016204118728637695,0.0015472769737243652,-7.31348991394043e-05,,,,,extension56,same_receiving_gpu
reach-wall,27,matched_random_fixed_rank4,6,3.2641768461295123e-06,2.9797721505186725e-07,9.508762439217458e-07,8.680272803195413e-08,122.49348381442508,122.49348528976961,1.4753445327642112e-06,0.018547773361206055,0.018619537353515625,7.176399230957031e-05,0.0008112192153930664,0.001079559326171875,0.0002683401107788086,,,,,extension56,same_receiving_gpu
reach-wall,27,matched_random_fixed_rank4,7,4.229778930805381e-06,3.8612422227703174e-07,1.1041197363464042e-06,1.0079188096393037e-07,116.06796560165867,116.06796680766654,1.2060078660169893e-06,0.0007548928260803223,0.0007372498512268066,-1.7642974853515625e-05,0.00013625621795654297,0.00010472536087036133,-3.153085708618164e-05,,,,,extension56,same_receiving_gpu
reach-wall,27,matched_random_fixed_rank4,8,3.6131019074128845e-06,3.298295695424965e-07,1.3194260925733873e-06,1.2044657231055727e-07,111.13357190192448,111.1335727849198,8.82995323081559e-07,0.02383732795715332,0.02372586727142334,-0.00011146068572998047,0.00023937225341796875,0.00018203258514404297,-5.733966827392578e-05,,,,,extension56,same_receiving_gpu
reach-wall,27,matched_random_fixed_rank4,9,3.904255303183632e-06,3.5640811663547445e-07,1.1425411293928368e-06,1.0429925824098092e-07,97.81576568072242,97.81576628392182,6.031993962096749e-07,0.0042923688888549805,0.0042060017585754395,-8.636713027954102e-05,0.00019249320030212402,0.0002796947956085205,8.720159530639648e-05,,,,,extension56,same_receiving_gpu
reach-wall,27,matched_random_fixed_rank4,10,4.514424769130239e-06,4.1210871336878056e-07,9.600558082964786e-07,8.76407037779728e-08,75.93719167002709,75.93719300040246,1.3303753689797304e-06,0.001037001609802246,0.0010167062282562256,-2.0295381546020508e-05,3.5315752029418945e-05,1.919269561767578e-05,-1.6123056411743164e-05,,,,,extension56,same_receiving_gpu
reach-wall,27,matched_random_fixed_rank4,11,4.635266087078492e-06,4.231399659885992e-07,1.0402835638677425e-06,9.496446235537145e-08,57.491456360109616,57.49145886958417,2.5094745552678432e-06,0.0019037127494812012,0.0018943846225738525,-9.328126907348633e-06,0.00035184621810913086,0.00029081106185913086,-6.103515625e-05,,,,,extension56,same_receiving_gpu
reach-wall,27,matched_random_fixed_rank4,12,4.588368016195995e-06,4.1885877743429596e-07,1.0712525516440057e-06,9.779153122006497e-08,38.820578679370236,38.8205832482765,4.56890626310269e-06,0.004504293203353882,0.004463464021682739,-4.082918167114258e-05,9.912252426147461e-05,0.0001843273639678955,8.52048397064209e-05,,,,,extension56,same_receiving_gpu
reach-wall,27,matched_random_fixed_rank4,13,3.979659927195112e-06,3.632915855540216e-07,1.0779164654190312e-06,9.839986053604013e-08,23.911764130642915,23.911769506499667,5.375856751754782e-06,0.0006788969039916992,0.0006881058216094971,9.208917617797852e-06,0.00011476874351501465,0.0001150965690612793,3.2782554626464844e-07,,,,,extension56,same_receiving_gpu
reach-wall,27,matched_random_fixed_rank4,14,4.0740368315602705e-06,3.7190697879207247e-07,1.1139552390574485e-06,1.0168973541380407e-07,7.403673974716745,7.403680987234088,7.012517342808167e-06,0.0018265843391418457,0.001811206340789795,-1.537799835205078e-05,2.4110078811645508e-05,7.206201553344727e-05,4.795193672180176e-05,,,,,extension56,same_receiving_gpu
reach-wall,28,fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.05115485191345215,0.050894975662231445,-0.0002598762512207031,0.020850181579589844,0.021477222442626953,0.0006270408630371094,True,10.0,0.0007980958620707194,0.0008598481731899516,extension56,same_receiving_gpu
reach-wall,28,fixed_rank4,1,0.0,0.0,0.0,0.0,160.4378764437231,160.4378764437231,0.0,0.031944870948791504,0.03243815898895264,0.0004932880401611328,0.004240632057189941,0.004348039627075195,0.0001074075698852539,,,,,extension56,same_receiving_gpu
reach-wall,28,fixed_rank4,2,0.0,0.0,0.0,0.0,156.6113719395466,156.6113719395466,0.0,0.03449809551239014,0.03606915473937988,0.001571059226989746,0.0010991096496582031,0.0014469623565673828,0.0003478527069091797,,,,,extension56,same_receiving_gpu
reach-wall,28,fixed_rank4,3,0.0,0.0,0.0,0.0,151.58260167500453,151.58260167500453,0.0,1.6570091247558594e-05,0.0001800060272216797,0.0001634359359741211,0.00842583179473877,0.008213639259338379,-0.00021219253540039062,,,,,extension56,same_receiving_gpu
reach-wall,28,fixed_rank4,4,0.0,0.0,0.0,0.0,145.33376588949073,145.33376588949073,0.0,0.04525047540664673,0.04368317127227783,-0.0015673041343688965,0.006991922855377197,0.006451725959777832,-0.0005401968955993652,,,,,extension56,same_receiving_gpu
reach-wall,28,fixed_rank4,5,0.0,0.0,0.0,0.0,138.0899514507766,138.0899514507766,0.0,0.01678454875946045,0.01676076650619507,-2.378225326538086e-05,0.0060787200927734375,0.005934476852416992,-0.0001442432403564453,,,,,extension56,same_receiving_gpu
reach-wall,28,fixed_rank4,6,0.0,0.0,0.0,0.0,124.05672632153596,124.05672632153596,0.0,0.020364463329315186,0.02133488655090332,0.0009704232215881348,0.0006693005561828613,0.000333249568939209,-0.00033605098724365234,,,,,extension56,same_receiving_gpu
reach-wall,28,fixed_rank4,7,7.237245347271358e-07,6.606670884833054e-08,6.093099206763766e-07,5.562213134435582e-08,116.76894100142448,116.76894123948051,2.3805603177606827e-07,0.005999237298965454,0.006389886140823364,0.00039064884185791016,0.0018606185913085938,0.0027076005935668945,0.0008469820022583008,,,,,extension56,same_receiving_gpu
reach-wall,28,fixed_rank4,8,1.3045645365498475e-06,1.1908990406493737e-07,8.4441739534753e-07,7.708440923026668e-08,109.03945960478386,109.03945980706506,2.0228119979037729e-07,0.0022350549697875977,0.0011291801929473877,-0.00110587477684021,0.0012677311897277832,0.0022790133953094482,0.001011282205581665,,,,,extension56,same_receiving_gpu
reach-wall,28,fixed_rank4,9,1.3863026678558891e-06,1.2655154045237706e-07,1.3152965552004423e-06,1.2006959884868685e-07,99.13007115801318,99.13007156003525,4.0202206719186506e-07,0.007502138614654541,0.00748559832572937,-1.65402889251709e-05,0.00011247396469116211,0.00024521350860595703,0.00013273954391479492,,,,,extension56,same_receiving_gpu
reach-wall,28,fixed_rank4,10,1.6077817613764353e-06,1.4676972304187698e-07,1.1344961667841562e-06,1.0356485699180425e-07,81.2788692549893,81.27886851677071,-7.382185884807768e-07,0.000819087028503418,0.0004265308380126953,-0.00039255619049072266,9.331107139587402e-05,0.00026106834411621094,0.00016775727272033691,,,,,extension56,same_receiving_gpu
reach-wall,28,fixed_rank4,11,2.274540850085223e-06,2.0763622192644216e-07,1.1940993712057202e-06,1.0900586025201796e-07,68.08206747677256,68.08206576999198,-1.7067805799797497e-06,0.005779266357421875,0.005652695894241333,-0.000126570463180542,0.0015922486782073975,0.0008054971694946289,-0.0007867515087127686,,,,,extension56,same_receiving_gpu
