source_id,task,category,precision,arm,endpoint,lineage_weighted_mean,clip_weighted_mean,error_reduction_percent_vs_native,realized_energy_match_fraction
S08,reach,distribution_layer,float32,single_block1,proprio_l1_h3,0.011402257693804463,0.011402257693804463,3.0967814343801137,1.0
S08,reach,distribution_layer,float32,single_block1,proprio_l1_h4,0.013018138423171647,0.013018138423171647,1.7689786925844775,1.0
S08,reach,distribution_layer,float32,single_block1,proprio_l1_h5,0.014657608807355052,0.014657608807355053,1.906700522219018,1.0
S08,reach,distribution_layer,float32,single_block1,proprio_l1_h6,0.016403526498352864,0.016403526498352864,1.5279833265740783,1.0
S08,reach,distribution_layer,float32,single_block1,proprio_mse_h1,0.00021134850025503912,0.00021134850025503906,0.0,1.0
S08,reach,distribution_layer,float32,single_block1,proprio_mse_h2,0.000284616742744284,0.00028461674274428395,0.0,1.0
S08,reach,distribution_layer,float32,single_block1,proprio_mse_h3,0.0003628077527463749,0.0003628077527463749,5.545655735694033,1.0
S08,reach,distribution_layer,float32,single_block1,proprio_mse_h4,0.0004704368973964139,0.000470436897396414,3.289865722712526,1.0
S08,reach,distribution_layer,float32,single_block1,proprio_mse_h5,0.0005958051861311141,0.0005958051861311142,3.5831577455600505,1.0
S08,reach,distribution_layer,float32,single_block1,proprio_mse_h6,0.0007453508101253196,0.0007453508101253197,2.898470944344289,1.0
S08,reach,distribution_layer,float32,single_block1,visual_l1_h1,0.24193378934881302,0.24193378934881302,0.0,1.0
S08,reach,distribution_layer,float32,single_block1,visual_l1_h2,0.2583481085609005,0.2583481085609005,0.0,1.0
S08,reach,distribution_layer,float32,single_block1,visual_l1_h3,0.270525182625561,0.270525182625561,0.0945504612006487,1.0
S08,reach,distribution_layer,float32,single_block1,visual_l1_h4,0.28179887871098036,0.28179887871098036,0.10178263667995902,1.0
S08,reach,distribution_layer,float32,single_block1,visual_l1_h5,0.29245833473825694,0.29245833473825694,0.15573511099694626,1.0
S08,reach,distribution_layer,float32,single_block1,visual_l1_h6,0.30295382347146066,0.30295382347146066,0.16287854517829103,1.0
S08,reach,distribution_layer,float32,single_block1,visual_mse_h1,0.12007244273625091,0.12007244273625088,0.0,1.0
S08,reach,distribution_layer,float32,single_block1,visual_mse_h2,0.13569343623827504,0.13569343623827504,0.0,1.0
S08,reach,distribution_layer,float32,single_block1,visual_mse_h3,0.1494515639701576,0.1494515639701576,0.2669969939917416,1.0
S08,reach,distribution_layer,float32,single_block1,visual_mse_h4,0.16369843720975855,0.1636984372097585,0.2967552908477722,1.0
S08,reach,distribution_layer,float32,single_block1,visual_mse_h5,0.17849130259281157,0.17849130259281157,0.4493356027368556,1.0
S08,reach,distribution_layer,float32,single_block1,visual_mse_h6,0.19411186950300074,0.19411186950300077,0.4686281273958093,1.0
S08,reach,distribution_layer,float32,single_block2,proprio_l1_h1,0.008739496078671452,0.008739496078671454,0.0,1.0
S08,reach,distribution_layer,float32,single_block2,proprio_l1_h2,0.0101147034357189,0.010114703435718901,0.0,1.0
S08,reach,distribution_layer,float32,single_block2,proprio_l1_h3,0.01146434678547931,0.01146434678547931,2.5691111270884415,1.0
S08,reach,distribution_layer,float32,single_block2,proprio_l1_h4,0.013061731108793552,0.013061731108793556,1.4400411831667959,1.0
S08,reach,distribution_layer,float32,single_block2,proprio_l1_h5,0.014715658495381399,0.014715658495381399,1.5182138661074984,1.0
S08,reach,distribution_layer,float32,single_block2,proprio_l1_h6,0.016454997097113816,0.01645499709711382,1.2190001539685635,1.0
S08,reach,distribution_layer,float32,single_block2,proprio_mse_h1,0.00021134850025503912,0.00021134850025503906,0.0,1.0
S08,reach,distribution_layer,float32,single_block2,proprio_mse_h2,0.000284616742744284,0.00028461674274428395,0.0,1.0
S08,reach,distribution_layer,float32,single_block2,proprio_mse_h3,0.00036653695669791874,0.0003665369566979188,4.574784768344086,1.0
S08,reach,distribution_layer,float32,single_block2,proprio_mse_h4,0.0004734923711801072,0.0004734923711801071,2.6617362508596587,1.0
S08,reach,distribution_layer,float32,single_block2,proprio_mse_h5,0.0006003799383295406,0.0006003799383295406,2.8428433418989596,1.0
S08,reach,distribution_layer,float32,single_block2,proprio_mse_h6,0.0007500019392414331,0.0007500019392414334,2.2925391564201925,1.0
S08,reach,distribution_layer,float32,single_block2,visual_l1_h1,0.24193378934881302,0.24193378934881302,0.0,1.0
S08,reach,distribution_layer,float32,single_block2,visual_l1_h2,0.2583481085609005,0.2583481085609005,0.0,1.0
S08,reach,distribution_layer,float32,single_block2,visual_l1_h3,0.2705875182091588,0.2705875182091588,0.0715298150591237,1.0
S08,reach,distribution_layer,float32,single_block2,visual_l1_h4,0.28185981851108743,0.2818598185110875,0.0801793662020267,1.0
S08,reach,distribution_layer,float32,single_block2,visual_l1_h5,0.29255218481024103,0.2925521848102411,0.12369502072077099,1.0
S08,reach,distribution_layer,float32,single_block2,visual_l1_h6,0.30305247984149236,0.3030524798414924,0.1303667653819951,1.0
S08,reach,distribution_layer,float32,single_block2,visual_mse_h1,0.12007244273625091,0.12007244273625088,0.0,1.0
S08,reach,distribution_layer,float32,single_block2,visual_mse_h2,0.13569343623827504,0.13569343623827504,0.0,1.0
S08,reach,distribution_layer,float32,single_block2,visual_mse_h3,0.14955227530815388,0.14955227530815385,0.19978963992800525,1.0
S08,reach,distribution_layer,float32,single_block2,visual_mse_h4,0.16380221013055007,0.16380221013055005,0.23355067452878187,1.0
S08,reach,distribution_layer,float32,single_block2,visual_mse_h5,0.178657928694303,0.178657928694303,0.3564025641605184,1.0
S08,reach,distribution_layer,float32,single_block2,visual_mse_h6,0.1942947516895153,0.19429475168951532,0.3748548050252598,1.0
S08,reach,distribution_layer,float32,single_block3,proprio_l1_h1,0.008739496078671452,0.008739496078671454,0.0,1.0
S08,reach,distribution_layer,float32,single_block3,proprio_l1_h2,0.0101147034357189,0.010114703435718901,0.0,1.0
S08,reach,distribution_layer,float32,single_block3,proprio_l1_h3,0.011496306120093462,0.01149630612009346,2.297501550240366,1.0
S08,reach,distribution_layer,float32,single_block3,proprio_l1_h4,0.013088682539304813,0.013088682539304812,1.2366736617318796,1.0
S08,reach,distribution_layer,float32,single_block3,proprio_l1_h5,0.014746066714128985,0.014746066714128987,1.314712561945508,1.0
S08,reach,distribution_layer,float32,single_block3,proprio_l1_h6,0.016486282747314136,0.016486282747314132,1.0311892543748646,1.0
S08,reach,distribution_layer,float32,single_block3,proprio_mse_h1,0.00021134850025503912,0.00021134850025503906,0.0,1.0
S08,reach,distribution_layer,float32,single_block3,proprio_mse_h2,0.000284616742744284,0.00028461674274428395,0.0,1.0
S08,reach,distribution_layer,float32,single_block3,proprio_mse_h3,0.00036856282162941605,0.000368562821629416,4.047365653884317,1.0
S08,reach,distribution_layer,float32,single_block3,proprio_mse_h4,0.0004754615268588298,0.00047546152685882967,2.2569267829882,1.0
S08,reach,distribution_layer,float32,single_block3,proprio_mse_h5,0.0006028915553083561,0.0006028915553083561,2.436398108310922,1.0
S08,reach,distribution_layer,float32,single_block3,proprio_mse_h6,0.0007527822952728126,0.0007527822952728126,1.9303247222255404,1.0
S08,reach,distribution_layer,float32,single_block3,visual_l1_h1,0.24193378934881302,0.24193378934881302,0.0,1.0
S08,reach,distribution_layer,float32,single_block3,visual_l1_h2,0.2583481085609005,0.2583481085609005,0.0,1.0
S08,reach,distribution_layer,float32,single_block3,visual_l1_h3,0.2706878441226001,0.27068784412260005,0.034479269947318425,1.0
S08,reach,distribution_layer,float32,single_block3,visual_l1_h4,0.28193856211322726,0.28193856211322726,0.05226461537505278,1.0
S08,reach,distribution_layer,float32,single_block3,visual_l1_h5,0.29263325479220265,0.2926332547922026,0.0960180090166407,1.0
S08,reach,distribution_layer,float32,single_block3,visual_l1_h6,0.3031360502270136,0.3031360502270135,0.10282650649466873,1.0
S08,reach,distribution_layer,float32,single_block3,visual_mse_h1,0.12007244273625091,0.12007244273625088,0.0,1.0
S08,reach,distribution_layer,float32,single_block3,visual_mse_h2,0.13569343623827504,0.13569343623827504,0.0,1.0
S08,reach,distribution_layer,float32,single_block3,visual_mse_h3,0.14970706688296614,0.14970706688296614,0.09649310568002889,1.0
S08,reach,distribution_layer,float32,single_block3,visual_mse_h4,0.16393732455643742,0.16393732455643742,0.15125699538558468,1.0
S08,reach,distribution_layer,float32,single_block3,visual_mse_h5,0.17879974775844154,0.1787997477584415,0.27730525323216293,1.0
S08,reach,distribution_layer,float32,single_block3,visual_mse_h6,0.19444759407955597,0.1944475940795559,0.29648446734324985,1.0
S08,reach,distribution_layer,float32,single_block4,proprio_l1_h1,0.008739496078671452,0.008739496078671454,0.0,1.0
S08,reach,distribution_layer,float32,single_block4,proprio_l1_h2,0.0101147034357189,0.010114703435718901,0.0,1.0
S08,reach,distribution_layer,float32,single_block4,proprio_l1_h3,0.011595585569268976,0.011595585569268976,1.4537652989752736,1.0
S08,reach,distribution_layer,float32,single_block4,proprio_l1_h4,0.013150223602677199,0.013150223602677197,0.7723030035851175,1.0
S08,reach,distribution_layer,float32,single_block4,proprio_l1_h5,0.014817365423089479,0.014817365423089477,0.8375593166677908,1.0
S08,reach,distribution_layer,float32,single_block4,proprio_l1_h6,0.016548822300903727,0.016548822300903723,0.6557580344819125,1.0
S08,reach,distribution_layer,float32,single_block4,proprio_mse_h1,0.00021134850025503912,0.00021134850025503906,0.0,1.0
S08,reach,distribution_layer,float32,single_block4,proprio_mse_h2,0.000284616742744284,0.00028461674274428395,0.0,1.0
S08,reach,distribution_layer,float32,single_block4,proprio_mse_h3,0.0003742614783851707,0.00037426147838517075,2.5637620567240282,1.0
S08,reach,distribution_layer,float32,single_block4,proprio_mse_h4,0.0004795611710469163,0.0004795611710469162,1.4141418268905581,1.0
S08,reach,distribution_layer,float32,single_block4,proprio_mse_h5,0.0006083146001640329,0.000608314600164033,1.5588077942959688,1.0
S08,reach,distribution_layer,float32,single_block4,proprio_mse_h6,0.0007581505997369838,0.0007581505997369837,1.2309619995638732,1.0
S08,reach,distribution_layer,float32,single_block4,visual_l1_h1,0.24193378934881302,0.24193378934881302,0.0,1.0
S08,reach,distribution_layer,float32,single_block4,visual_l1_h2,0.2583481085609005,0.2583481085609005,0.0,1.0
S08,reach,distribution_layer,float32,single_block4,visual_l1_h3,0.2707538181294999,0.2707538181294998,0.010114947361050675,1.0
S08,reach,distribution_layer,float32,single_block4,visual_l1_h4,0.2820031806262154,0.2820031806262154,0.02935723445960381,1.0
S08,reach,distribution_layer,float32,single_block4,visual_l1_h5,0.2927397260686966,0.2927397260686966,0.0596690831334179,1.0
S08,reach,distribution_layer,float32,single_block4,visual_l1_h6,0.3032546687683072,0.3032546687683072,0.06373627954779915,1.0
S08,reach,distribution_layer,float32,single_block4,visual_mse_h1,0.12007244273625091,0.12007244273625088,0.0,1.0
S08,reach,distribution_layer,float32,single_block4,visual_mse_h2,0.13569343623827504,0.13569343623827504,0.0,1.0
S08,reach,distribution_layer,float32,single_block4,visual_mse_h3,0.14980866630947345,0.14980866630947348,0.028693106535926383,1.0
S08,reach,distribution_layer,float32,single_block4,visual_mse_h4,0.16405007577303682,0.16405007577303685,0.08258399928691151,1.0
S08,reach,distribution_layer,float32,single_block4,visual_mse_h5,0.17899062111785616,0.17899062111785616,0.17084869501650113,1.0
S08,reach,distribution_layer,float32,single_block4,visual_mse_h6,0.1946678217500448,0.19466782175004482,0.18356214979418084,1.0
S08,reach,distribution_layer,float32,single_block5,proprio_l1_h1,0.008739496078671452,0.008739496078671454,0.0,1.0
S08,reach,distribution_layer,float32,single_block5,proprio_l1_h2,0.0101147034357189,0.010114703435718901,0.0,1.0
S08,reach,distribution_layer,float32,single_block5,proprio_l1_h3,0.011693907329563354,0.011693907329563352,0.6181680617071139,1.0
S08,reach,distribution_layer,float32,single_block5,proprio_l1_h4,0.013210858527636812,0.013210858527636813,0.31476979783279235,1.0
S08,reach,distribution_layer,float32,single_block5,proprio_l1_h5,0.014890793632631271,0.014890793632631275,0.34615478790959164,1.0
S08,reach,distribution_layer,float32,single_block5,proprio_l1_h6,0.016613952329880888,0.016613952329880888,0.264775930723693,1.0
S08,reach,distribution_layer,float32,single_block5,proprio_mse_h1,0.00021134850025503912,0.00021134850025503906,0.0,1.0
S08,reach,distribution_layer,float32,single_block5,proprio_mse_h2,0.000284616742744284,0.00028461674274428395,0.0,1.0
S08,reach,distribution_layer,float32,single_block5,proprio_mse_h3,0.00037994271522510443,0.0003799427152251045,1.084693607210252,1.0
S08,reach,distribution_layer,float32,single_block5,proprio_mse_h4,0.00048368048005567734,0.0004836804800556774,0.5673142723944924,1.0
S08,reach,distribution_layer,float32,single_block5,proprio_mse_h5,0.0006139985359836966,0.0006139985359836966,0.6389985075264004,1.0
S08,reach,distribution_layer,float32,single_block5,proprio_mse_h6,0.000763806737141391,0.0007638067371413909,0.4941014728751303,1.0
S08,reach,distribution_layer,float32,single_block5,visual_l1_h1,0.24193378934881302,0.24193378934881302,0.0,1.0
S08,reach,distribution_layer,float32,single_block5,visual_l1_h2,0.2583481085609005,0.2583481085609005,0.0,1.0
S08,reach,distribution_layer,float32,single_block5,visual_l1_h3,0.2707729391640785,0.2707729391640786,0.003053513979189848,1.0
S08,reach,distribution_layer,float32,single_block5,visual_l1_h4,0.28205265346350095,0.28205265346350095,0.011819023252579441,1.0
S08,reach,distribution_layer,float32,single_block5,visual_l1_h5,0.29284299449110884,0.29284299449110873,0.024413600566208782,1.0
S08,reach,distribution_layer,float32,single_block5,visual_l1_h6,0.30337020449265084,0.30337020449265084,0.025661981585511917,1.0
S08,reach,distribution_layer,float32,single_block5,visual_mse_h1,0.12007244273625091,0.12007244273625088,0.0,1.0
S08,reach,distribution_layer,float32,single_block5,visual_mse_h2,0.13569343623827504,0.13569343623827504,0.0,1.0
S08,reach,distribution_layer,float32,single_block5,visual_mse_h3,0.14983579006158942,0.14983579006158945,0.010592705446399453,1.0
S08,reach,distribution_layer,float32,single_block5,visual_mse_h4,0.1641310043444838,0.16413100434448383,0.033293112333598884,1.0
S08,reach,distribution_layer,float32,single_block5,visual_mse_h5,0.17917045320224276,0.1791704532022428,0.07055023105452252,1.0
S08,reach,distribution_layer,float32,single_block5,visual_mse_h6,0.19487976171452592,0.1948797617145259,0.07488937530879536,1.0
S08,reach,distribution_layer,float32,zero_dose,proprio_l1_h1,0.008739496078671452,0.008739496078671454,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,proprio_l1_h2,0.0101147034357189,0.010114703435718901,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,proprio_l1_h3,0.01176664497070673,0.01176664497070673,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,proprio_l1_h4,0.013252573626849689,0.013252573626849687,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,proprio_l1_h5,0.01494251787368528,0.014942517873685281,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,proprio_l1_h6,0.016658058860268665,0.01665805886026867,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,proprio_mse_h1,0.00021134850025503912,0.00021134850025503906,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,proprio_mse_h2,0.000284616742744284,0.00028461674274428395,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,proprio_mse_h3,0.0003841091223196167,0.0003841091223196168,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,proprio_mse_h4,0.00048644012430752747,0.00048644012430752747,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,proprio_mse_h5,0.0006179472094292505,0.0006179472094292504,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,proprio_mse_h6,0.000767599457366018,0.0007675994573660181,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,visual_l1_h1,0.24193378934881302,0.24193378934881302,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,visual_l1_h2,0.2583481085609005,0.2583481085609005,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,visual_l1_h3,0.27078120750610274,0.27078120750610274,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,visual_l1_h4,0.2820859932726381,0.28208599327263806,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,visual_l1_h5,0.2929145054684744,0.2929145054684745,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,visual_l1_h6,0.30344807528185125,0.3034480752818512,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,visual_mse_h1,0.12007244273625091,0.12007244273625088,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,visual_mse_h2,0.13569343623827504,0.13569343623827504,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,visual_mse_h3,0.14985166340690065,0.14985166340690068,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,visual_mse_h4,0.16418566686298816,0.1641856668629881,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,visual_mse_h5,0.17929694761305748,0.17929694761305745,0.0,1.0
S08,reach,distribution_layer,float32,zero_dose,visual_mse_h6,0.19502581532931693,0.1950258153293169,0.0,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,proprio_l1_h1,0.00915005694289287,0.009150056942892872,0.0,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,proprio_l1_h2,0.010492816679955769,0.01049281667995577,0.0,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,proprio_l1_h3,0.011967135275798764,0.011967135275798764,2.109152845293394,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,proprio_l1_h4,0.013675066212784835,0.013675066212784838,1.1745211017811674,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,proprio_l1_h5,0.015466797206376809,0.015466797206376802,1.250658783000469,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,proprio_l1_h6,0.017358159395216993,0.017358159395216993,0.9992655686190011,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,proprio_mse_h1,0.0002275826288211528,0.00022758262882115275,0.0,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,proprio_mse_h2,0.0003022944126727948,0.00030229441267279485,0.0,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,proprio_mse_h3,0.00039784402501707024,0.0003978440250170704,3.9093739358582513,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,proprio_mse_h4,0.0005212853271972782,0.0005212853271972783,2.1979737392593734,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,proprio_mse_h5,0.0006683894283758656,0.0006683894283758656,2.381443957469387,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,proprio_mse_h6,0.000842265449627479,0.0008422654496274789,1.8990720187655241,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,visual_l1_h1,0.2438088998198509,0.24380889981985093,0.0,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,visual_l1_h2,0.26015580035746094,0.260155800357461,0.0,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,visual_l1_h3,0.27253788669377266,0.27253788669377266,0.03261172661774836,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,visual_l1_h4,0.2838606246982258,0.28386062469822587,0.052766430898620875,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,visual_l1_h5,0.29478548942792304,0.29478548942792293,0.09268796084730413,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,visual_l1_h6,0.3056102526985635,0.30561025269856357,0.10615636742380419,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,visual_mse_h1,0.12173197127483558,0.1217319712748356,0.0,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,visual_mse_h2,0.13744648757644679,0.13744648757644676,0.0,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,visual_mse_h3,0.15156997485707202,0.15156997485707205,0.09044139934935025,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,visual_mse_h4,0.16598401077355102,0.165984010773551,0.14879125893988432,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,visual_mse_h5,0.18122885358341115,0.18122885358341115,0.2647587765014503,1.0
S09,reach,distribution_spatial,bfloat16,all_patches,visual_mse_h6,0.19748668948922185,0.19748668948922193,0.3013319605566056,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,proprio_l1_h1,0.00915005694289287,0.009150056942892872,0.0,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,proprio_l1_h2,0.010492816679955769,0.01049281667995577,0.0,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,proprio_l1_h3,0.012129529616724926,0.012129529616724926,0.780771470801811,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,proprio_l1_h4,0.013761655800985265,0.013761655800985267,0.5487648978728554,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,proprio_l1_h5,0.015554676679518036,0.015554676679518036,0.6895833409810148,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,proprio_l1_h6,0.017429773078765726,0.01742977307876572,0.590823227168058,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,proprio_mse_h1,0.0002275826288211528,0.00022758262882115275,0.0,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,proprio_mse_h2,0.0003022944126727948,0.00030229441267279485,0.0,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,proprio_mse_h3,0.000407364648091254,0.000407364648091254,1.6098731913647746,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,proprio_mse_h4,0.0005268888031368436,0.0005268888031368437,1.1466659958795145,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,proprio_mse_h5,0.0006748651750912716,0.0006748651750912717,1.4356584366074232,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,proprio_mse_h6,0.0008480144969114623,0.0008480144969114623,1.2294649800152269,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,visual_l1_h1,0.2438088998198509,0.24380889981985093,0.0,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,visual_l1_h2,0.26015580035746094,0.260155800357461,0.0,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,visual_l1_h3,0.27246908898079636,0.27246908898079636,0.05784685179192062,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,visual_l1_h4,0.28378513941560135,0.2837851394156013,0.07934477434274889,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,visual_l1_h5,0.29474494200613766,0.29474494200613766,0.10643010239083095,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,visual_l1_h6,0.3055976281902104,0.30559762819021036,0.11028289999993612,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,visual_mse_h1,0.12173197127483558,0.1217319712748356,0.0,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,visual_mse_h2,0.13744648757644679,0.13744648757644676,0.0,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,visual_mse_h3,0.1514687807308604,0.1514687807308604,0.15714498290747558,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,visual_mse_h4,0.16585720172998586,0.1658572017299858,0.22507593371228207,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,visual_mse_h5,0.18116161042655055,0.18116161042655057,0.30176454207087033,1.0
S09,reach,distribution_spatial,bfloat16,contiguous_group,visual_mse_h6,0.19747638389693967,0.1974763838969397,0.30653460903153906,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,proprio_l1_h1,0.00915005694289287,0.009150056942892872,0.0,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,proprio_l1_h2,0.010492816679955769,0.01049281667995577,0.0,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,proprio_l1_h3,0.012185793133297311,0.012185793133297314,0.320537406905852,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,proprio_l1_h4,0.013808274330486628,0.013808274330486628,0.2118671869721367,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,proprio_l1_h5,0.015631550322098637,0.015631550322098637,0.19877574452169533,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,proprio_l1_h6,0.01750034790737743,0.017500347907377426,0.1883059034215817,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,proprio_mse_h1,0.0002275826288211528,0.00022758262882115275,0.0,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,proprio_mse_h2,0.0003022944126727948,0.00030229441267279485,0.0,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,proprio_mse_h3,0.0004115975677974127,0.0004115975677974127,0.5875029179226221,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,proprio_mse_h4,0.0005308043634530887,0.0005308043634530888,0.4120400378962552,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,proprio_mse_h5,0.0006820285535110144,0.0006820285535110143,0.3894440172371172,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,proprio_mse_h6,0.0008554287281654207,0.0008554287281654207,0.36590947432222354,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,visual_l1_h1,0.2438088998198509,0.24380889981985093,0.0,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,visual_l1_h2,0.26015580035746094,0.260155800357461,0.0,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,visual_l1_h3,0.27263030698805135,0.27263030698805146,-0.001288203973848212,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,visual_l1_h4,0.2839873272285918,0.2839873272285919,0.008154511194180536,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,visual_l1_h5,0.29501418443490757,0.2950141844349076,0.015179724370195657,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,visual_l1_h6,0.30585822636129884,0.3058582263612988,0.025102011192135176,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,visual_mse_h1,0.12173197127483558,0.1217319712748356,0.0,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,visual_mse_h2,0.13744648757644679,0.13744648757644676,0.0,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,visual_mse_h3,0.15169906762964797,0.15169906762964797,0.005348016317785476,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,visual_mse_h4,0.1661860655767448,0.1661860655767448,0.02724089853581857,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,visual_mse_h5,0.18163251688873225,0.18163251688873225,0.04261171584730716,1.0
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,visual_mse_h6,0.1979444274471866,0.19794442744718657,0.07024871723416704,1.0
S09,reach,distribution_spatial,bfloat16,matched_random_all_patches,proprio_l1_h1,0.00915005694289287,0.009150056942892872,0.0,1.0
S09,reach,distribution_spatial,bfloat16,matched_random_all_patches,proprio_l1_h2,0.010492816679955769,0.01049281667995577,0.0,1.0
S09,reach,distribution_spatial,bfloat16,matched_random_all_patches,proprio_l1_h3,0.012230027207958915,0.012230027207958917,-0.041296143224212045,1.0
S09,reach,distribution_spatial,bfloat16,matched_random_all_patches,proprio_l1_h4,0.013837519236558092,0.013837519236558089,0.0005232853869441279,1.0
S09,reach,distribution_spatial,bfloat16,matched_random_all_patches,proprio_l1_h5,0.01564956907937868,0.015649569079378676,0.08373315443590545,1.0
S09,reach,distribution_spatial,bfloat16,matched_random_all_patches,proprio_l1_h6,0.017515261109678472,0.01751526110967847,0.10324976659790153,1.0
S09,reach,distribution_spatial,bfloat16,matched_random_all_patches,proprio_mse_h1,0.0002275826288211528,0.00022758262882115275,0.0,1.0
S09,reach,distribution_spatial,bfloat16,matched_random_all_patches,proprio_mse_h2,0.0003022944126727948,0.00030229441267279485,0.0,1.0
S09,reach,distribution_spatial,bfloat16,matched_random_all_patches,proprio_mse_h3,0.00041423530773766233,0.0004142353077376622,-0.04958615798371646,1.0
