task,bank,arm,modality,horizon,metric,n,n_defined,mean,marginal_95_low,marginal_95_high
reach,fresh,donor_h3_B0,visual,3,native_top10_overlap,8,8,9.5,9.125,9.875
reach,fresh,donor_h3_B0,visual,3,centered_cost_change_rms,8,8,0.0081189354204126724,0.0070356854051727234,0.0093044373246255248
reach,fresh,donor_h3_B0,visual,4,donor_reconstruction,8,8,0.10078258796087562,0.096784209321751066,0.10526036639833344
reach,fresh,donor_h3_B0,visual,4,numerator_mse_mean,8,8,0.14123195653346404,0.13197956378259396,0.15121728442696764
reach,fresh,donor_h3_B0,visual,4,denominator_mse_mean,8,8,0.15698773467208402,0.14714847610893883,0.16735377387360129
reach,fresh,donor_h3_B0,visual,4,native_spearman,8,8,0.99804947832753699,0.99768147423860265,0.99841314903498923
reach,fresh,donor_h3_B0,visual,4,spearman_loss,8,8,0.0019505216724630264,0.0015868509650106971,0.0023185257613973775
reach,fresh,donor_h3_B0,visual,4,native_top10_overlap,8,8,9.5,9.125,9.875
reach,fresh,donor_h3_B0,visual,4,centered_cost_change_rms,8,8,0.0081189354204126724,0.0070356854051727234,0.0093044373246255248
reach,fresh,donor_h3_B0,visual,6,donor_reconstruction,8,8,0.084519249330965704,0.080617561244420294,0.088321167417962754
reach,fresh,donor_h3_B0,visual,6,numerator_mse_mean,8,8,0.15977514499367959,0.14998035157541909,0.17062406790127896
reach,fresh,donor_h3_B0,visual,6,denominator_mse_mean,8,8,0.17446333220155236,0.16417999203502295,0.18571190346666477
reach,fresh,donor_h3_B0,visual,6,native_spearman,8,8,0.99804947832753699,0.99768147423860265,0.99841314903498923
reach,fresh,donor_h3_B0,visual,6,spearman_loss,8,8,0.0019505216724630264,0.0015868509650106971,0.0023185257613973775
reach,fresh,donor_h3_B0,visual,6,native_top10_overlap,8,8,9.5,9.125,9.875
reach,fresh,donor_h3_B0,visual,6,centered_cost_change_rms,8,8,0.0081189354204126724,0.0070356854051727234,0.0093044373246255248
reach,fresh,donor_h3_B1,official,3,donor_reconstruction,8,8,0.60448662192889424,0.59594080890274803,0.61252937027137511
reach,fresh,donor_h3_B1,official,3,numerator_mse_mean,8,8,0.017899567663758033,0.016635607723243268,0.019148468569661604
reach,fresh,donor_h3_B1,official,3,denominator_mse_mean,8,8,0.045206001291607442,0.042550810582946914,0.047850867946738089
reach,fresh,donor_h3_B1,official,3,native_spearman,8,8,0.99161021211618006,0.98980451158020355,0.99306145051694683
reach,fresh,donor_h3_B1,official,3,spearman_loss,8,8,0.0083897878838199852,0.0069385494830531969,0.010195488419796464
reach,fresh,donor_h3_B1,official,3,native_top10_overlap,8,8,8.625,8.25,9
reach,fresh,donor_h3_B1,official,3,centered_cost_change_rms,8,8,0.018751794315672199,0.015675937560990238,0.022472405352456894
reach,fresh,donor_h3_B1,official,4,donor_reconstruction,8,8,0.23674508571501351,0.2262130790188201,0.24614203397039625
reach,fresh,donor_h3_B1,official,4,numerator_mse_mean,8,8,0.12019675988050131,0.11176247068759182,0.12866136958949875
reach,fresh,donor_h3_B1,official,4,denominator_mse_mean,8,8,0.15735417205709912,0.14749186776122747,0.16774013421668596
reach,fresh,donor_h3_B1,official,4,native_spearman,8,8,0.99161021211618006,0.98980451158020355,0.99306145051694683
reach,fresh,donor_h3_B1,official,4,spearman_loss,8,8,0.0083897878838199852,0.0069385494830531969,0.010195488419796464
reach,fresh,donor_h3_B1,official,4,native_top10_overlap,8,8,8.625,8.25,9
reach,fresh,donor_h3_B1,official,4,centered_cost_change_rms,8,8,0.018751794315672199,0.015675937560990238,0.022472405352456894
reach,fresh,donor_h3_B1,official,6,donor_reconstruction,8,8,0.23122084829147932,0.22058505119120841,0.24049985146902722
reach,fresh,donor_h3_B1,official,6,numerator_mse_mean,8,8,0.13450144495948801,0.12583404051358973,0.14376957212262009
reach,fresh,donor_h3_B1,official,6,denominator_mse_mean,8,8,0.17485366522844392,0.16454510467935715,0.18612528250334948
reach,fresh,donor_h3_B1,official,6,native_spearman,8,8,0.99161021211618006,0.98980451158020355,0.99306145051694683
reach,fresh,donor_h3_B1,official,6,spearman_loss,8,8,0.0083897878838199852,0.0069385494830531969,0.010195488419796464
reach,fresh,donor_h3_B1,official,6,native_top10_overlap,8,8,8.625,8.25,9
reach,fresh,donor_h3_B1,official,6,centered_cost_change_rms,8,8,0.018751794315672199,0.015675937560990238,0.022472405352456894
reach,fresh,donor_h3_B1,proprio,3,donor_reconstruction,8,8,0.48646947778487992,0.47729186845161364,0.49685768264836572
reach,fresh,donor_h3_B1,proprio,3,numerator_mse_mean,8,8,0.00053386959992131517,0.00050733720477300873,0.0005592657071283797
reach,fresh,donor_h3_B1,proprio,3,denominator_mse_mean,8,8,0.001039163217617687,0.00099802617656410703,0.0010816592828215607
reach,fresh,donor_h3_B1,proprio,3,native_spearman,8,8,0.99361381793131032,0.99299807775641946,0.99424899165546288
reach,fresh,donor_h3_B1,proprio,3,spearman_loss,8,8,0.0063861820686896553,0.0057510083445371785,0.0070019222435804525
reach,fresh,donor_h3_B1,proprio,3,native_top10_overlap,8,8,9.125,8.5,9.75
reach,fresh,donor_h3_B1,proprio,3,centered_cost_change_rms,8,8,0.0071296144543699386,0.0065091468658273251,0.0077347180930326656
reach,fresh,donor_h3_B1,proprio,4,donor_reconstruction,8,8,0.28980062813191787,0.28351315398018412,0.29580654569307491
reach,fresh,donor_h3_B1,proprio,4,numerator_mse_mean,8,8,0.0026033603938456443,0.0024556893993048822,0.002750858763430418
reach,fresh,donor_h3_B1,proprio,4,denominator_mse_mean,8,8,0.0036643738501509144,0.0034733609807794975,0.0038621014405316369
reach,fresh,donor_h3_B1,proprio,4,native_spearman,8,8,0.99361381793131032,0.99299807775641946,0.99424899165546288
reach,fresh,donor_h3_B1,proprio,4,spearman_loss,8,8,0.0063861820686896553,0.0057510083445371785,0.0070019222435804525
reach,fresh,donor_h3_B1,proprio,4,native_top10_overlap,8,8,9.125,8.5,9.75
reach,fresh,donor_h3_B1,proprio,4,centered_cost_change_rms,8,8,0.0071296144543699386,0.0065091468658273251,0.0077347180930326656
reach,fresh,donor_h3_B1,proprio,6,donor_reconstruction,8,8,0.30377620071714007,0.29725534470894038,0.3095235060804562
reach,fresh,donor_h3_B1,proprio,6,numerator_mse_mean,8,8,0.0027179808678239959,0.0025492113883541024,0.0028903073785156849
reach,fresh,donor_h3_B1,proprio,6,denominator_mse_mean,8,8,0.0039033302689153431,0.0036675054616204092,0.0041450206283824512
reach,fresh,donor_h3_B1,proprio,6,native_spearman,8,8,0.99361381793131032,0.99299807775641946,0.99424899165546288
reach,fresh,donor_h3_B1,proprio,6,spearman_loss,8,8,0.0063861820686896553,0.0057510083445371785,0.0070019222435804525
reach,fresh,donor_h3_B1,proprio,6,native_top10_overlap,8,8,9.125,8.5,9.75
reach,fresh,donor_h3_B1,proprio,6,centered_cost_change_rms,8,8,0.0071296144543699386,0.0065091468658273251,0.0077347180930326656
reach,fresh,donor_h3_B1,visual,3,donor_reconstruction,8,8,0.60475962029731201,0.59621429922093505,0.61279759889012941
reach,fresh,donor_h3_B1,visual,3,numerator_mse_mean,8,8,0.017846180703765903,0.01658419028828401,0.019092082779839328
reach,fresh,donor_h3_B1,visual,3,denominator_mse_mean,8,8,0.045102084969845684,0.042450324087551783,0.047743260366661912
reach,fresh,donor_h3_B1,visual,3,native_spearman,8,8,0.99134413982319047,0.98958395359889906,0.99281450973896779
reach,fresh,donor_h3_B1,visual,3,spearman_loss,8,8,0.0086558601768095544,0.0071854902610321708,0.010416046401100942
reach,fresh,donor_h3_B1,visual,3,native_top10_overlap,8,8,8.875,8.5,9.25
reach,fresh,donor_h3_B1,visual,3,centered_cost_change_rms,8,8,0.018296242553600434,0.015276836579404257,0.021962849162858587
reach,fresh,donor_h3_B1,visual,4,donor_reconstruction,8,8,0.23662122118613971,0.22607981230479607,0.24602909739624648
reach,fresh,donor_h3_B1,visual,4,numerator_mse_mean,8,8,0.11993642384111675,0.11151825780541466,0.12838792125922735
reach,fresh,donor_h3_B1,visual,4,denominator_mse_mean,8,8,0.15698773467208402,0.14714847610893883,0.16735377387360129
reach,fresh,donor_h3_B1,visual,4,native_spearman,8,8,0.99134413982319047,0.98958395359889906,0.99281450973896779
reach,fresh,donor_h3_B1,visual,4,spearman_loss,8,8,0.0086558601768095544,0.0071854902610321708,0.010416046401100942
reach,fresh,donor_h3_B1,visual,4,native_top10_overlap,8,8,8.875,8.5,9.25
reach,fresh,donor_h3_B1,visual,4,centered_cost_change_rms,8,8,0.018296242553600434,0.015276836579404257,0.021962849162858587
reach,fresh,donor_h3_B1,visual,6,donor_reconstruction,8,8,0.2310584133666112,0.22041759487472745,0.24034699688712402
reach,fresh,donor_h3_B1,visual,6,numerator_mse_mean,8,8,0.13422964687270561,0.12557726984633824,0.14348122663528459
reach,fresh,donor_h3_B1,visual,6,denominator_mse_mean,8,8,0.17446333220155236,0.16417999203502295,0.18571190346666477
reach,fresh,donor_h3_B1,visual,6,native_spearman,8,8,0.99134413982319047,0.98958395359889906,0.99281450973896779
reach,fresh,donor_h3_B1,visual,6,spearman_loss,8,8,0.0086558601768095544,0.0071854902610321708,0.010416046401100942
reach,fresh,donor_h3_B1,visual,6,native_top10_overlap,8,8,8.875,8.5,9.25
reach,fresh,donor_h3_B1,visual,6,centered_cost_change_rms,8,8,0.018296242553600434,0.015276836579404257,0.021962849162858587
reach,fresh,donor_h3_B2,official,3,donor_reconstruction,8,8,0.36073500390244873,0.34849940915509864,0.37345452001835194
reach,fresh,donor_h3_B2,official,3,numerator_mse_mean,8,8,0.028843994328945764,0.027524439771350991,0.030141117116385927
reach,fresh,donor_h3_B2,official,3,denominator_mse_mean,8,8,0.045206001291607442,0.042550810582946914,0.047850867946738089
reach,fresh,donor_h3_B2,official,3,native_spearman,8,8,0.99719389934412739,0.9964460670139218,0.99773782198931493
reach,fresh,donor_h3_B2,official,3,spearman_loss,8,8,0.0028061006558726398,0.0022621780106850259,0.0035539329860781745
reach,fresh,donor_h3_B2,official,3,native_top10_overlap,8,8,9.5,9.125,9.875
reach,fresh,donor_h3_B2,official,3,centered_cost_change_rms,8,8,0.010859139901007463,0.0088479907485952206,0.013466994276509978
reach,fresh,donor_h3_B2,official,4,donor_reconstruction,8,8,0.097833104557797465,0.08982909450903212,0.10691658557112946
reach,fresh,donor_h3_B2,official,4,numerator_mse_mean,8,8,0.14182161486679945,0.13389393190717813,0.15003119958666081
reach,fresh,donor_h3_B2,official,4,denominator_mse_mean,8,8,0.15735417205709912,0.14749186776122747,0.16774013421668596
reach,fresh,donor_h3_B2,official,4,native_spearman,8,8,0.99719389934412739,0.9964460670139218,0.99773782198931493
reach,fresh,donor_h3_B2,official,4,spearman_loss,8,8,0.0028061006558726398,0.0022621780106850259,0.0035539329860781745
reach,fresh,donor_h3_B2,official,4,native_top10_overlap,8,8,9.5,9.125,9.875
reach,fresh,donor_h3_B2,official,4,centered_cost_change_rms,8,8,0.010859139901007463,0.0088479907485952206,0.013466994276509978
reach,fresh,donor_h3_B2,official,6,donor_reconstruction,8,8,0.092490063080604396,0.084473098149488737,0.10114847977099556
reach,fresh,donor_h3_B2,official,6,numerator_mse_mean,8,8,0.15856585438562512,0.15006515352537153,0.16779401229931046
reach,fresh,donor_h3_B2,official,6,denominator_mse_mean,8,8,0.17485366522844392,0.16454510467935715,0.18612528250334948
reach,fresh,donor_h3_B2,official,6,native_spearman,8,8,0.99719389934412739,0.9964460670139218,0.99773782198931493
reach,fresh,donor_h3_B2,official,6,spearman_loss,8,8,0.0028061006558726398,0.0022621780106850259,0.0035539329860781745
reach,fresh,donor_h3_B2,official,6,native_top10_overlap,8,8,9.5,9.125,9.875
reach,fresh,donor_h3_B2,official,6,centered_cost_change_rms,8,8,0.010859139901007463,0.0088479907485952206,0.013466994276509978
reach,fresh,donor_h3_B2,proprio,3,donor_reconstruction,8,8,0.17630231161804419,0.16009567315498313,0.19335361604225149
reach,fresh,donor_h3_B2,proprio,3,numerator_mse_mean,8,8,0.00085491618228995402,0.00083072893838097338,0.00088184961983516972
reach,fresh,donor_h3_B2,proprio,3,denominator_mse_mean,8,8,0.001039163217617687,0.00099802617656410703,0.0010816592828215607
reach,fresh,donor_h3_B2,proprio,3,native_spearman,8,8,0.99807846471351402,0.99760954274219316,0.99840314892387694
reach,fresh,donor_h3_B2,proprio,3,spearman_loss,8,8,0.0019215352864859758,0.0015968510761230903,0.0023904572578067607
reach,fresh,donor_h3_B2,proprio,3,native_top10_overlap,8,8,9.5,9,9.875
reach,fresh,donor_h3_B2,proprio,3,centered_cost_change_rms,8,8,0.0036963446170411021,0.0034408469142063313,0.003966100497133025
reach,fresh,donor_h3_B2,proprio,4,donor_reconstruction,8,8,0.099892401955010326,0.089693437249586255,0.11079603736128267
reach,fresh,donor_h3_B2,proprio,4,numerator_mse_mean,8,8,0.0032951557021658941,0.0031537343984111895,0.0034455403517685314
reach,fresh,donor_h3_B2,proprio,4,denominator_mse_mean,8,8,0.0036643738501509144,0.0034733609807794975,0.0038621014405316369
reach,fresh,donor_h3_B2,proprio,4,native_spearman,8,8,0.99807846471351402,0.99760954274219316,0.99840314892387694
reach,fresh,donor_h3_B2,proprio,4,spearman_loss,8,8,0.0019215352864859758,0.0015968510761230903,0.0023904572578067607
reach,fresh,donor_h3_B2,proprio,4,native_top10_overlap,8,8,9.5,9,9.875
reach,fresh,donor_h3_B2,proprio,4,centered_cost_change_rms,8,8,0.0036963446170411021,0.0034408469142063313,0.003966100497133025
reach,fresh,donor_h3_B2,proprio,6,donor_reconstruction,8,8,0.12603317508253795,0.11596384336091095,0.1367880249293339
reach,fresh,donor_h3_B2,proprio,6,numerator_mse_mean,8,8,0.0034079711395209981,0.0032265048938348246,0.0035918412701027697
reach,fresh,donor_h3_B2,proprio,6,denominator_mse_mean,8,8,0.0039033302689153431,0.0036675054616204092,0.0041450206283824512
reach,fresh,donor_h3_B2,proprio,6,native_spearman,8,8,0.99807846471351402,0.99760954274219316,0.99840314892387694
reach,fresh,donor_h3_B2,proprio,6,spearman_loss,8,8,0.0019215352864859758,0.0015968510761230903,0.0023904572578067607
reach,fresh,donor_h3_B2,proprio,6,native_top10_overlap,8,8,9.5,9,9.875
reach,fresh,donor_h3_B2,proprio,6,centered_cost_change_rms,8,8,0.0036963446170411021,0.0034408469142063313,0.003966100497133025
reach,fresh,donor_h3_B2,visual,3,donor_reconstruction,8,8,0.3611613778863591,0.34894391207850428,0.3738658423304817
reach,fresh,donor_h3_B2,visual,3,numerator_mse_mean,8,8,0.028758502710716768,0.027441308094875848,0.03005316492688891
reach,fresh,donor_h3_B2,visual,3,denominator_mse_mean,8,8,0.045102084969845684,0.042450324087551783,0.047743260366661912
reach,fresh,donor_h3_B2,visual,3,native_spearman,8,8,0.997122287440668,0.99639134879276436,0.99768876589871047
reach,fresh,donor_h3_B2,visual,3,spearman_loss,8,8,0.0028777125593320158,0.0023112341012896109,0.0036086512072356497
reach,fresh,donor_h3_B2,visual,3,native_top10_overlap,8,8,9.625,9.25,9.875
reach,fresh,donor_h3_B2,visual,3,centered_cost_change_rms,8,8,0.010595449339555446,0.0086173558582230865,0.013163729746780241
reach,fresh,donor_h3_B2,visual,4,donor_reconstruction,8,8,0.09782849803607073,0.089823601245262105,0.10690920255443039
reach,fresh,donor_h3_B2,visual,4,numerator_mse_mean,8,8,0.14149209929658285,0.1335781496518135,0.14968636633611421
reach,fresh,donor_h3_B2,visual,4,denominator_mse_mean,8,8,0.15698773467208402,0.14714847610893883,0.16735377387360129
reach,fresh,donor_h3_B2,visual,4,native_spearman,8,8,0.997122287440668,0.99639134879276436,0.99768876589871047
reach,fresh,donor_h3_B2,visual,4,spearman_loss,8,8,0.0028777125593320158,0.0023112341012896109,0.0036086512072356497
reach,fresh,donor_h3_B2,visual,4,native_top10_overlap,8,8,9.625,9.25,9.875
reach,fresh,donor_h3_B2,visual,4,centered_cost_change_rms,8,8,0.010595449339555446,0.0086173558582230865,0.013163729746780241
reach,fresh,donor_h3_B2,visual,6,donor_reconstruction,8,8,0.092414992847802843,0.08440217851434538,0.10107068652213515
reach,fresh,donor_h3_B2,visual,6,numerator_mse_mean,8,8,0.15822505727167302,0.14973949359182223,0.16743764552453852
reach,fresh,donor_h3_B2,visual,6,denominator_mse_mean,8,8,0.17446333220155236,0.16417999203502295,0.18571190346666477
reach,fresh,donor_h3_B2,visual,6,native_spearman,8,8,0.997122287440668,0.99639134879276436,0.99768876589871047
reach,fresh,donor_h3_B2,visual,6,spearman_loss,8,8,0.0028777125593320158,0.0023112341012896109,0.0036086512072356497
reach,fresh,donor_h3_B2,visual,6,native_top10_overlap,8,8,9.625,9.25,9.875
reach,fresh,donor_h3_B2,visual,6,centered_cost_change_rms,8,8,0.010595449339555446,0.0086173558582230865,0.013163729746780241
reach,fresh,donor_h3_B3,official,3,donor_reconstruction,8,8,0.17463432897075393,0.17098830589652958,0.17813911744809563
reach,fresh,donor_h3_B3,official,3,numerator_mse_mean,8,8,0.037317613717832154,0.035063472102907341,0.039574941856746919
reach,fresh,donor_h3_B3,official,3,denominator_mse_mean,8,8,0.045206001291607442,0.042550810582946914,0.047850867946738089
reach,fresh,donor_h3_B3,official,3,native_spearman,8,8,0.99925847786095678,0.99914893498816659,0.999355215057945
reach,fresh,donor_h3_B3,official,3,spearman_loss,8,8,0.00074152213904318809,0.00064478494205494341,0.00085106501183346284
reach,fresh,donor_h3_B3,official,3,native_top10_overlap,8,8,9.875,9.625,10
reach,fresh,donor_h3_B3,official,3,centered_cost_change_rms,8,8,0.00488771130420706,0.0041944609632128486,0.0058347341849292102
reach,fresh,donor_h3_B3,official,4,donor_reconstruction,8,8,0.030280511066762175,0.028787297127986257,0.032130832582539418
reach,fresh,donor_h3_B3,official,4,numerator_mse_mean,8,8,0.15259953018426511,0.14292414934758629,0.16273600205752925
reach,fresh,donor_h3_B3,official,4,denominator_mse_mean,8,8,0.15735417205709912,0.14749186776122747,0.16774013421668596
reach,fresh,donor_h3_B3,official,4,native_spearman,8,8,0.99925847786095678,0.99914893498816659,0.999355215057945
reach,fresh,donor_h3_B3,official,4,spearman_loss,8,8,0.00074152213904318809,0.00064478494205494341,0.00085106501183346284
reach,fresh,donor_h3_B3,official,4,native_top10_overlap,8,8,9.875,9.625,10
reach,fresh,donor_h3_B3,official,4,centered_cost_change_rms,8,8,0.00488771130420706,0.0041944609632128486,0.0058347341849292102
reach,fresh,donor_h3_B3,official,6,donor_reconstruction,8,8,0.0073136740837904946,0.0048930556306935784,0.0099033412326224174
reach,fresh,donor_h3_B3,official,6,numerator_mse_mean,8,8,0.17353362612928958,0.1635568229976179,0.18431400785525359
reach,fresh,donor_h3_B3,official,6,denominator_mse_mean,8,8,0.17485366522844392,0.16454510467935715,0.18612528250334948
reach,fresh,donor_h3_B3,official,6,native_spearman,8,8,0.99925847786095678,0.99914893498816659,0.999355215057945
reach,fresh,donor_h3_B3,official,6,spearman_loss,8,8,0.00074152213904318809,0.00064478494205494341,0.00085106501183346284
reach,fresh,donor_h3_B3,official,6,native_top10_overlap,8,8,9.875,9.625,10
reach,fresh,donor_h3_B3,official,6,centered_cost_change_rms,8,8,0.00488771130420706,0.0041944609632128486,0.0058347341849292102
reach,fresh,donor_h3_B3,proprio,3,donor_reconstruction,8,8,-0.18055442214555406,-0.19442689423794199,-0.16403854569140708
reach,fresh,donor_h3_B3,proprio,3,numerator_mse_mean,8,8,0.0012261578366627704,0.0011812568769512845,0.0012702859019259078
reach,fresh,donor_h3_B3,proprio,3,denominator_mse_mean,8,8,0.001039163217617687,0.00099802617656410703,0.0010816592828215607
